name,092816_RPLC_POS_0uM 1_08,092816_RPLC_POS_0uM 2_22,092816_RPLC_POS_0uM 3_24,092816_RPLC_POS_10uM 1_10,092816_RPLC_POS_10uM 2_20,092816_RPLC_POS_10uM 3_26,092816_RPLC_POS_200uM 1_14,092816_RPLC_POS_200uM 2_16,092816_RPLC_POS_200uM 3_30,092816_RPLC_POS_50uM 1_12,092816_RPLC_POS_50uM 2_18,092816_RPLC_POS_50uM 3_28
M1242T724,16400.2742,18073.20936,9843.870256,39062.66206,17500.28313,6203.03894,8167.269923,12226.08182,11519.22556,10350.20384,10480.43853,4868.366744
M393T533,1849.702931,4397.956305,2965.358344,2276.580655,2261.672518,3222.667885,4457.209808,5960.666944,3483.800342,1547.28286,871.0239665,2408.093532
M253T1186,337670.1492,120887.2748,254475.2806,236608.6882,112399.4914,231642.6962,338159.5148,218992.0652,224935.0414,141297.9075,112675.5911,86870.19788
M389T1977,9445.93922,559.0188146,3852.077141,7635.738677,7079.693693,4221.159928,3681.130463,3122.579987,580.0867004,9512.323042,5295.358836,5284.224009
M333T860,29919.54957,37496.51004,24532.43752,24445.66864,33667.7029,25527.24941,29269.47485,46908.41812,19102.02923,33258.2007,32695.53165,31686.36892
M589T1242,15466.67333,11215.06907,11786.13593,12534.25632,22128.57263,10700.41415,28286.77781,23423.98312,19448.50604,21766.14911,21438.07644,18063.24748
M659T778,12962.45302,13789.29608,4510.368742,30706.14473,10104.03349,5536.382561,4680.893576,8504.42445,8229.441032,8649.173562,8455.653202,5185.51564
M517T783,8823.059389,7584.940186,4428.561415,18535.48281,4776.099463,5979.095466,3390.334863,2458.80573,3933.94512,4558.281074,5881.273001,3957.962288
M317T1118,58159.52342,56347.19578,37519.89464,50783.72941,48525.51921,39407.92505,50329.51104,57490.12262,35740.55408,38381.79492,48261.64501,56964.59405
M832T616_1,14935.76728,36543.68501,41718.43121,31607.39246,45211.12766,32926.60895,39644.24541,26610.27079,42347.15314,43696.86814,21564.26984,83712.76419
M690T1794,14495.21716,18136.78359,16875.88753,8561.233276,18476.27593,16584.03685,15055.69607,17040.99493,8467.828919,10796.56909,18438.79933,18580.58402
M333T707,22904.93224,32730.97025,16569.39205,16873.31582,21767.29237,24251.99574,24256.39841,46920.05519,53171.948,22440.43796,20386.83311,16329.58323
M750T767_1,21273.6154,31105.45289,16064.95788,53734.42917,31872.72265,8204.790386,14146.43475,14362.62141,22316.59027,15034.15323,12859.86043,18295.25382
M267T1902,824720.6259,399540.5274,509864.9281,647487.0405,425134.2617,396935.1279,624162.0379,583120.73,342366.3116,563684.2083,576386.6243,331429.6075
M668T2097,4066.965585,545.6298527,620.0787106,2171.35927,282.2609098,444.2268689,1716.514331,824.2700486,0,2672.544525,1628.964747,9708.2034
M355T51,41347.69175,25252.20798,16990.93058,32167.59208,26949.51007,38668.14537,21544.167,40478.64618,38047.5545,31028.79016,38112.99041,31334.43989
M509T1242,43701.00138,64010.13989,39837.38387,41199.59074,47920.68725,44117.3433,37128.37002,31005.2327,35249.59226,45323.93124,37609.84536,41625.96423
M542T64,15728.20365,4472.468052,3432.354845,7680.792605,3455.176535,4931.388387,5001.592064,9178.176804,3157.192374,6637.184816,12551.79671,7536.090011
M623T724,143986.1847,219463.5795,139854.6603,286355.046,225433.9663,100177.5161,68112.73406,142155.1268,150484.8016,122874.5427,156308.902,85134.33021
M112T44_2,62507.44266,110908.1489,117807.0857,77994.91651,92883.06704,87183.16219,121957.1292,81012.18928,81001.99194,95837.04708,87440.40676,70553.77897
M454T2309,76261.13669,16249.86045,34141.96898,35440.25439,34038.19549,23385.74597,42821.59164,41587.63471,10025.32342,141428.8464,46479.11114,29519.97333
M257T834,21281.34045,13712.67248,11890.17722,44829.30333,16218.30265,7383.942993,9505.329025,10163.27039,8405.555615,12647.05389,12960.8556,9076.259918
M755T1330,194049.7575,168756.8817,273355.9684,202557.9695,98250.11564,242310.2069,187620.3983,179932.4656,216936.2757,178480.4773,118887.3826,115475.5529
M381T1147,67000.20172,30720.33738,31723.36761,46426.53596,21671.7502,36751.67551,31258.05733,44477.11772,25458.73117,41645.70539,21013.46822,17001.49269
M662T617,6553.083654,16782.00271,12704.77642,13496.14278,22864.10084,8641.550141,14627.80764,9809.998046,17915.69162,15810.20606,10963.48466,29430.84787
M1085T1241,1235.316232,1594.253962,230.6609207,421.5288977,1996.610535,1748.916634,2148.144353,429.3204044,1918.998966,3593.844195,2490.694566,1627.932256
M788T1644,45760.09498,7935.358366,19995.97597,35793.43384,48580.68116,15052.65488,36255.78412,35242.81517,17021.91481,62276.26197,44575.48213,28276.47539
M656T1806,3673.808802,1025.246472,1101.317504,1675.658325,1328.143585,1148.861893,5873.032437,6352.252012,251.130797,2947.965094,2682.253723,1810.351722
M684T781_2,8619.417234,5838.656724,5408.714791,15964.70703,4732.40171,5968.948809,5447.444836,6617.42788,8103.49158,3572.756478,5972.859896,4759.781438
M255T1091,6502.463498,6870.027251,8944.460009,5777.218317,17596.27472,6260.476584,10684.62537,3743.978088,2941.815979,11860.0471,3302.532135,2725.15625
M170T1279,16081.93607,21613.24832,10312.07703,18875.39688,11716.75247,10052.14203,18373.84487,10443.26349,15481.67025,10716.09744,17050.44449,13257.53909
M404T1142,6355.342189,3777.114407,5404.924988,6614.308603,5554.401388,4943.568422,5315.282043,5149.530884,5568.41228,5132.508696,5067.905592,5659.111673
M250T1147_1,87378.6945,191153.5532,79334.94181,93037.52698,71355.85089,123122.4612,94904.85131,107527.3488,83753.93457,94250.05363,78468.86539,308931.9104
M401T2066,809525.6167,410306.0792,345437.7835,699149.1483,271893.6222,234007.7892,559958.4168,552127.1879,166800.4637,512805.2456,368470.3813,299702.2205
M499T1941,1782.002258,511.0018842,673.7241214,1427.387281,337.0647526,249.1311608,2238.894318,2925.530674,2297.048401,1211.617802,310.89299,862.8365056
M1007T1889,1314.63934,594.6504725,1788.91745,2486.431282,421.4154066,2065.117435,2417.82801,2319.537781,1682.979621,1787.922845,519.2717044,2067.565401
M712T618,2081.097397,6323.783781,5817.200661,4700.305576,8343.904538,4374.308164,6700.758008,4978.601866,2370.317041,5099.928457,5992.051777,11490.91035
M510T66,0,23803.58212,14429.60021,16222.5673,16355.8928,18698.07926,46044.68194,31813.07017,21998.41303,20124.14976,5283.55718,16560.88822
M814T1334,16435.25557,50601.27825,37413.09446,22972.09246,27079.17093,35181.68387,21858.74694,23006.22274,24428.0053,22592.69914,31359.92496,37458.31759
M436T1479,7126.224152,2570.61511,2558.694399,5026.309459,2134.398488,1900.611464,3069.231323,4870.22876,3131.871376,3058.886566,1087.468723,3684.844415
M549T753,38567.92605,35283.01501,14188.34158,101133.1436,26218.82236,13037.00987,21672.05785,21408.50241,27499.79306,23747.03774,15144.85447,6883.526487
M385T58,23010.34172,32953.2211,59945.66576,49989.57433,41965.9906,44866.33157,34377.54085,26508.19951,38503.90435,49870.62966,27971.5818,32669.46308
M726T667,17870.26897,16867.39606,13332.7049,31560.88277,18750.01237,9752.481594,15672.55912,13032.55618,14940.73429,14589.99089,8054.974022,14151.34019
M250T1147_2,40185.75925,94194.81446,79108.90903,61528.46881,76057.47278,42889.63435,51854.97957,55497.23309,84222.84003,51843.85061,75439.59625,99370.21569
M437T1823,19103.73923,60357.04156,16566.36229,38045.05745,8983.71058,19876.58608,22720.56571,30470.56622,7009.541533,28795.08397,15421.18082,10745.20159
M483T1609,42513.2868,41967.69214,32851.15641,45377.41107,31934.42656,29879.60773,42896.51559,33287.94696,27707.54274,40481.9793,39122.01177,31051.847
M518T1764,3016.935784,792.1619967,2344.375528,2282.40044,3076.708999,2092.08098,1976.270477,1327.150574,751.8760434,3006.198746,2315.753372,2062.901016
M513T1849,9229.910385,1429.457093,489.2108486,5143.994374,0,313.910132,5549.532466,4014.360948,1184.100848,4723.80466,1608.478546,1161.826254
M540T1401,147379.3616,191257.5844,96939.29918,129154.8955,141561.4598,112715.846,149354.1422,126477.3254,108982.1743,134318.1145,175119.8239,139360.5317
M781T1300,104970.9228,79270.69319,114840.6738,109615.6683,63924.67625,203940.8252,234992.6688,137624.9935,207300.4671,82002.74674,89369.61148,197275.5371
M346T1854,9974.135618,3825.112419,2955.746093,5853.799203,3756.591553,2847.433075,9076.518528,6742.298575,4039.831544,9870.959734,6064.748176,5342.256056
M945T1997,4216.378369,18618.31535,2240.665195,6125.394716,2380.169239,6746.488608,2402.738133,6042.335876,1137.835983,3897.071647,2965.104959,1330.882134
M526T1288,1679.929897,2013.128623,1427.082553,1843.31081,3080.781008,1235.646417,4339.081102,5999.702956,4970.477966,1719.640419,1453.086273,1595.030381
M409T1660,248391.4987,15134.01584,72413.75306,149004.632,194827.208,126050.846,123275.6249,142790.7422,106218.3853,244321.384,242916.6356,204223.6544
M1053T1238,3595.151661,4421.709127,1675.727975,2503.402329,7075.892181,3040.428943,8325.349575,3832.007398,6002.687289,7823.853452,7367.891027,2543.856622
M402T1907,52645.22547,24286.85561,36841.88911,47027.45,41131.96606,41183.30053,48740.9749,43932.44469,41768.3516,52995.75726,52699.67818,33488.08626
M248T1801,620653.8862,94439.42721,438694.7487,431735.5585,606085.2981,415454.4386,402507.6094,557338.3432,319603.7097,690667.5487,551872.1416,485690.6383
M781T1200,55505.88093,48859.56951,91004.08495,74341.1439,45818.21786,119226.8654,69992.63395,64078.07691,112874.4138,64562.22551,50009.27861,103793.7494
M445T1822,63106.58673,117726.677,36443.92141,94066.87802,26557.1217,42247.0939,59773.80939,76461.2588,19429.24804,72880.47373,35390.25838,22690.5178
M431T1916,234938.4388,118024.2126,98706.65884,207853.193,61947.24457,72275.88504,224667.7072,177349.2412,81283.1714,161353.0031,87661.52209,228322.7651
M185T1807,154287.9828,88840.94585,94452.52413,144634.7636,71440.01382,64044.97416,161900.8293,124747.5852,78653.7081,126339.6612,82207.34239,88122.3504
M371T1574,88820.20277,63965.24923,63215.49346,83756.93563,76236.05453,12133.7119,94379.07839,77781.61704,57671.62888,96571.98407,79658.08647,80300.88029
M736T1510,1394866.847,912856.8187,1423908.467,1338216.347,307271.5159,4394047.859,883105.0419,600047.5843,4185187.784,478994.3983,406193.4302,4517360.655
M1038T1381,3033.877023,4084.675412,1575.805547,1896.860938,3687.137878,1364.450582,2912.466812,1336.230007,2413.017755,3346.173198,3526.634089,1957.355229
M567T741,71576.11373,58648.07102,54838.63572,156269.4568,69361.48551,29707.00465,37862.17776,45775.30123,32915.51587,33444.87225,42907.34741,13706.72769
M818T1282,7789.137601,10774.86568,3583.112823,6861.275721,11427.3559,8209.385326,12203.24954,8456.512113,7128.404044,9438.638323,11845.59058,9729.022875
M90T931,5645.339295,2217.884717,4380.949145,1945.892723,3697.444936,13351.22236,7528.697009,13849.52942,1852.864602,14663.58713,3129.228912,2650.415087
M416T1987,4708.732971,5059.74455,3954.784454,9469.884277,3511.741953,4268.914344,8921.237152,4536.619994,4411.898199,6072.944855,6212.923615,5975.967072
M774T616,22479.83338,53566.19577,41811.53628,38023.94448,62679.66542,38233.53629,42906.19647,37198.60249,48554.27161,60544.972,32735.79684,94138.00078
M168T2043,269232.6912,172840.6327,153612.4583,243264.6391,135290.7948,128031.2452,262814.9086,228490.3161,140550.9675,236023.4003,166974.2034,139580.2419
M766T618,2795.703701,4829.15795,6856.285579,5001.353981,6618.202914,5154.389461,2879.31939,5070.330538,5394.095438,5491.755162,4862.868003,5744.029393
M553T736,314065.1392,245101.8962,160941.0643,647131.3128,269144.1595,107691.7266,128223.6844,140737.9814,123538.3162,172176.2767,194114.4012,68568.07429
M987T53,6653.610579,10040.96132,7730.45349,8111.614754,6578.480886,7768.905626,5355.218077,5025.08583,9640.152476,5830.531362,5978.673529,6251.287889
M1279T1356,3342.958832,789.9761496,4277.873597,3122.678711,0,12322.23169,1293.13446,381.3664095,14662.62224,2067.497838,328.0149816,10021.46421
M498T2010,40313.71256,10461.21316,16620.46318,26354.06945,11259.39294,11454.49579,29572.0561,15053.00046,11358.01512,34274.86493,15473.82118,12239.34348
M693T1263,1501.714475,1413.825814,510.3641129,3311.333559,1534.840864,274.4804645,1701.814231,1562.082214,1574.137989,1644.687258,1403.101078,874.8359064
M111T691,119204.3017,124530.0111,83024.65925,202282.4288,122463.652,73878.93425,90675.64012,108942.4505,86218.91899,87688.48359,96780.8145,70410.84895
M535T1328,19737.68799,15061.19825,15141.23797,7736.407949,30105.69836,24866.65146,25597.83163,17271.82703,17676.15064,39294.88837,25979.58278,17379.05256
M1207T621,241.6507422,2754.112467,542.8312946,1295.280685,3073.079252,949.6684856,802.7669542,686.2674171,1818.278344,2442.215645,1145.276264,4801.552103
M354T1288,308.2986201,1540.099788,786.2276332,784.16225,840.7313979,302.6268839,8788.011993,4667.469571,12752.13977,3101.768947,1902.893038,4269.063591
M385T57,19209.82478,19857.24347,17614.69032,18928.89526,16973.13811,19129.79563,10084.59769,17070.56759,8509.01514,17760.59467,18419.42314,15769.86681
M127T44_1,1221.251928,6572.281762,6652.324202,3585.058877,5423.157461,1778.796999,6348.717364,4760.770736,8659.019714,5182.602721,2461.875634,6044.430979
M251T1288,6451.058501,3342.96346,5019.708789,9200.562958,2320.46817,7298.993504,123522.7398,144790.1008,135604.5397,21370.31276,13424.42596,16343.21484
M545T709,348382.626,436059.6227,186192.648,1034436.931,327546.3432,129506.9715,122442.8043,259382.2893,285147.6633,152979.0566,184269.0959,116962.0194
M831T616_2,26798.19331,78091.13967,71165.32341,62779.2212,93403.97577,54491.28072,59903.98616,48716.50129,72908.71881,73622.50191,41050.68903,133250.2161
M210T65,1119236.979,608366.8607,351778.9409,600883.2341,520201.9145,535563.5302,485812.3789,858352.2891,663102.8626,516996.0446,1028795.212,741226.5199
M419T725_2,111106.9739,33439.88322,44824.54628,177192.3066,78801.08467,23515.53578,40371.61071,47314.87424,32798.19965,55476.70574,63722.72179,19766.94618
M213T61,15554.71525,25318.66127,48410.99153,34378.43885,35303.47071,37853.2244,37939.84221,29061.80606,28902.51873,36700.65312,15731.43736,32074.45754
M444T2006,14793.95479,9982.63385,9525.750153,17293.43979,10147.30907,11627.20051,36090.06588,35508.40072,17845.07819,13859.23357,16770.56771,16034.99709
M206T1031,9700.788547,5341.909639,5561.563927,5784.106627,4950.981604,7099.4427,8954.751164,9105.784668,5640.533919,8625.898912,6100.540691,6309.945581
M319T1228,141790.4255,212661.0809,133973.4139,123914.5293,153296.2527,343607.7574,257675.0644,175268.6668,94790.01741,316133.5446,136833.2991,125159.7209
M463T733,23032.66386,22001.13418,15902.79744,46543.85018,24995.88332,9591.657324,9235.759725,14173.47192,17414.25809,12081.79579,10153.49619,6127.886551
M944T1401,2640.847301,4446.472726,4857.897003,4207.788454,2745.34425,3589.057304,3870.617509,1857.539242,2652.206124,3859.079495,3747.10458,4351.535981
M579T761_2,132746.6115,113792.4003,94939.42171,218525.7232,146198.3155,62157.49097,60575.12797,79863.94787,78642.27397,83976.56659,85438.42237,51289.26231
M252T1287,8093.721434,9006.765283,5769.546669,7087.716868,7813.830412,6040.034743,40902.48113,44354.32982,43202.56534,11933.80157,12166.13338,13194.00035
M343T1759,93556.987,66031.65262,62809.53378,52082.33637,83391.9631,63933.23253,90013.51336,68892.66245,77844.57613,81120.84405,66807.11948,66083.3375
M492T741_2,28810.00175,31040.51542,11268.5501,57525.59444,20127.18997,18613.94309,6424.014566,20852.35575,19069.01635,16028.98653,15125.28888,14987.67495
M868T68,3530.872562,5815.062086,10651.64218,3396.751804,6412.144875,6079.22193,10126.47601,4947.886865,6300.749035,6255.277855,3381.736897,3549.969976
M330T968,10166.46374,9836.468701,4073.065802,1791.239937,8630.155729,8487.052365,9290.774148,11425.77928,3731.922273,8711.800191,9055.525521,2387.135934
M340T1509,983314.0129,764267.7763,680736.2889,916451.3157,700743.8415,582104.4052,1315641.098,993878.0105,802122.4179,968031.485,889676.1334,734138.4149
M576T1804,6304.267829,4472.633972,5887.04184,5596.403412,6869.975922,5433.577101,9020.255926,8393.972019,3675.594131,4168.391303,8023.936324,5098.465363
M505T744_2,195364.9098,201867.5672,151415.6141,318477.4154,225919.8184,115416.9479,113112.7045,145561.3973,144422.7553,142410.3076,150957.4872,90290.17149
M564T1287,210.4613669,712.1550898,494.2725104,1429.980277,778.9589182,0,5210.566689,3066.307432,4436.55188,750.7745584,953.0572573,0
M1330T730,15887.32104,15462.6369,10023.47154,44017.75848,16648.97477,3216.318298,6838.908099,9025.300408,9427.705785,8704.147914,7310.724252,4084.069847
M614T1891,79752.04156,356406.3584,149896.6174,102056.7447,141754.6813,184725.6133,100582.5661,144226.6319,114000.2358,129511.8029,154284.1231,133653.2244
M520T748_2,197432.8286,180487.8981,138635.4859,304272.8046,207009.7405,111319.4365,111152.2353,130179.6288,123577.9275,136690.7066,152658.4819,74939.73102
M783T770,32871.53697,44635.53192,21828.47051,76924.3731,41350.82998,15346.31494,14275.47858,24496.77196,26146.60127,8209.2046,14378.49636,16332.52521
M384T57,6440.509159,10621.85205,12431.01372,10957.37462,7564.250259,7261.351762,18023.26592,13849.08118,16482.24476,8907.130896,6193.844794,13738.592
M534T738_2,7578.129649,20275.53704,7353.847449,23351.11528,13003.13504,9184.832366,8323.872429,9987.552139,11698.677,7028.720368,7091.559269,7836.401214
M677T652,10297.36503,16878.1954,10084.5286,16848.77907,11727.56336,13364.50359,9917.109688,11316.811,15865.41473,9381.168545,13298.91424,15932.98966
M252T764,8061.66023,7580.073928,9848.375811,6169.762972,11626.65183,2852.333776,5731.51815,10182.80693,8387.219611,8759.62875,15713.93926,28948.29546
M810T1659,696050.1773,1067157.725,343397.5219,919945.9407,410652.0815,285918.1229,1203209.152,433931.7664,288754.4434,1667641.544,352390.2784,218716.6532
M191T1147_2,1109015.853,744282.6665,1299787.186,1236506.326,1167944.478,1058982.802,685803.0029,1866664.365,829562.5677,1027064.374,552523.4678,2137725.741
M369T1061_1,4397.705204,22516.22285,146725.9685,9456.470996,70615.28265,5749.200042,18314.72738,6194.676422,4357.904938,33251.90227,10232.30313,99273.11293
M445T836,8116.99897,9899.678467,8391.037396,10861.73076,7192.903627,5178.176094,5026.366633,7598.986657,5133.66064,6902.338414,7775.948821,6068.589509
M1265T1311,271.2276321,0,226.7640843,281.4829993,0,0,4913.739866,7032.540973,4910.750458,0,270.5075216,0
M805T633,1458.935404,1361.745976,2663.386725,2111.548248,1905.41443,2256.712937,541.928482,1726.381655,1762.789788,3057.476815,2195.264667,3915.177087
M518T65,17466.7765,7333.971359,4765.983291,6558.546983,7549.055212,8210.147074,5631.010087,10018.26632,6490.493795,4075.264738,13338.34306,8529.873905
M934T1601,5114.810035,25101.03896,10444.07475,8516.234807,9635.62731,11331.34063,9114.578192,8331.410308,3284.854972,11162.25532,8534.743103,4806.691589
M163T1464,233305.6866,197985.8745,134575.6275,177055.1647,171900.6753,162871.8374,237028.1934,209477.3751,154801.4661,206699.8342,160740.6524,149419.8657
M501T777_3,39671.19902,35005.79518,18783.94585,84363.08187,35674.45681,13268.18846,12458.89819,21376.8093,18278.08149,23414.87219,21138.04527,14358.64389
M440T1788,51383.55081,24876.97178,21075.53896,44701.54533,44561.83243,27498.99742,22060.80413,19173.27897,14064.57632,37554.3023,34536.04556,25537.37997
M277T1287,7087.913426,9115.775931,7091.524688,8390.300204,6990.81685,6362.565779,46533.02958,60037.67864,48951.6975,6942.130219,9364.526626,11250.3604
M483T498,10359.20313,15002.54327,12406.4989,17784.9345,13426.15742,10799.02355,18386.55917,19265.32886,12486.46909,12992.35507,7001.396379,9729.534673
M250T1211,34765.74611,28405.45423,15041.61396,33268.84874,33290.41284,23375.14993,27865.00184,34920.72627,19220.69449,27094.00221,34759.90098,41571.40224
M275T1507,9027.461197,9581.156891,5598.139648,6567.2985,7456.802498,7819.725285,10023.5919,9268.135677,6654.786119,8274.500775,8738.493586,16416.66474
M614T1353,90781.46239,47124.00389,38779.84434,80333.13377,70690.32189,56913.03123,75960.21889,65865.58979,62159.67498,85633.42583,69963.31058,63232.19174
M329T635,32934.92702,114024.136,21290.24198,45342.50949,124400.7094,63425.37586,167123.8702,59905.97145,73282.54447,196412.7688,92638.09902,100533.1019
M295T39,2714.401738,1947.496338,1697.549669,1401.693498,5990.140189,1738.095452,2393.042441,3047.213384,2504.642305,1703.451304,3121.257105,2690.518594
M654T776_1,42660.12618,32285.02597,16668.20074,113904.5187,16672.26598,20771.15445,18965.90816,22377.56514,10254.22087,29620.95167,22066.12868,19239.22022
M423T2280,54507.29137,37071.85409,41336.73315,57608.5661,51282.64894,37580.36288,56612.67335,53920.97535,39687.12528,62071.73756,49203.3356,28030.46796
M305T1073,43957.2661,35800.71724,281148.6399,17155.44788,154214.2515,28720.31985,40830.48722,86208.21821,30169.53741,75883.2002,32010.30209,139184.7118
M562T640,157648.2653,131142.6543,66483.94875,331493.6765,138986.1928,44957.00491,62137.04175,86079.84448,85037.39847,76237.34741,88364.75082,34909.04117
M674T1725,45307.37572,58882.44989,44756.12767,55381.96106,44085.3475,37536.51682,77142.5635,85414.60831,73372.52046,56796.35818,60973.00696,46568.67154
M603T1517,141643.4284,291313.106,144286.7541,267880.8297,94535.51381,81079.6323,96987.66161,267655.5164,66524.84277,115808.0493,138063.5291,48290.64416
M766T1311,12759.47583,15833.17878,6689.762299,6248.341268,19469.65636,18255.60343,14847.4386,9434.314648,12336.09224,24729.15755,13494.86395,10028.4916
M1220T1994,1015.608467,3102.052932,1965.865006,1785.081848,2155.005341,912.5673184,18345.4245,19182.08377,10933.92001,3544.408112,4445.075566,4279.03006
M906T766_2,20721.49873,20109.30574,15533.86998,24343.02214,29509.47666,12231.02435,10373.64537,15286.64073,22845.9216,14876.11445,5576.10925,12593.95402
M428T1502,15551.6906,13685.43376,11061.21429,15168.38545,10980.00747,10852.34286,34307.82415,28161.36462,14571.01074,15421.5201,14163.23294,9108.585769
M153T44,1563.797032,8649.756169,7660.846866,5072.580955,8637.86467,8570.653041,6743.17617,6475.664425,8652.591071,4838.385436,4414.506764,11651.29442
M355T1061_1,5966.656159,5773.214016,5807.004828,6622.017159,5307.65666,4433.532957,18225.06705,21791.46199,21515.78476,9632.163356,8478.785606,7776.69372
M567T761_1,161124.0617,142560.1185,98531.7659,354832.5405,151551.3532,59391.88534,68390.49553,102145.8663,61648.40118,100884.8603,112057.2449,45053.74892
M239T1205,807271.8712,1155050.914,930118.9758,1060912.187,832402.3868,767257.1007,1293827.432,1348986.867,979401.1157,1084551.481,859847.2932,729920.1075
M237T872,20914.24737,20972.18899,16456.83918,17122.29218,21145.26826,16504.39453,19929.87342,21234.54005,16800.14222,20877.47019,14871.11254,27924.81898
M297T833,5148.536561,4308.17209,4682.942601,5272.92152,5060.939601,1539.524804,7034.467961,7650.184203,5573.978071,5610.966759,4927.291122,5379.806791
M829T1530,118590.4449,790920.6726,137160.3547,190985.691,219086.5308,225803.3712,73047.50603,229404.3359,219990.4825,152450.8066,198781.1145,55287.19783
M465T713,1680298.485,1431357.47,903241.0789,3650478.99,1464682.089,604434.2158,699546.8309,831219.2398,682407.6392,891163.6592,1051398.546,324713.5337
M376T1911,4517041.566,1263233.922,1999737.829,3595952.464,3502756.015,2554650.925,3162954.794,2440930.533,2092128.722,2939903.038,2442537.965,1724810.899
M241T1288,424.6515917,0,977.4836888,328.2450742,1116.963573,585.0120835,7874.845849,5045.854463,3185.839436,2949.52717,1691.036451,990.5166513
M621T616_2,295500.1237,685717.4378,672094.0686,573574.7873,858791.9222,507609.3023,591991.9212,477319.0955,597397.9767,785343.0018,400224.7813,1139590.86
M843T2126,19118.80798,11787.31375,12432.05565,17349.46821,10782.51812,9405.416702,18591.14015,17021.089,11856.35977,18716.15896,14243.94957,8620.156522
M630T1892_2,20680.57433,70168.74705,30963.7033,21753.48446,31037.19574,40281.29522,16019.90961,25542.6187,24748.4236,24209.25302,30334.81925,26708.25249
M512T1307,2068.191571,3586.433866,1735.49937,4126.177188,2223.986251,2454.106302,2516.690107,3100.503693,2981.383874,3416.276021,3852.23028,3373.002809
M315T1889,12108.66877,7272.184126,8649.86441,13679.72688,7597.391083,10646.59363,11915.12488,11725.59141,10071.12015,10756.93568,9426.765761,4711.160278
M327T1809,42449.86335,111727.9974,43951.31332,47528.67165,46984.65298,60901.88091,48515.39944,52063.09397,34657.21171,56395.80841,65913.51769,40989.26203
M443T1634,11632.78662,15671.31259,12792.56822,6980.983704,16616.00285,11100.07239,20092.98694,17603.83801,8344.002731,16574.72949,17794.81231,8405.758732
M1280T617,1026.260128,3765.69776,3197.04675,3950.844599,3508.700184,2233.710564,3784.69623,1725.850872,2636.761722,5382.960031,3187.174104,3811.147202
M477T736_1,41153.15591,40830.50984,24364.71296,61263.72276,42099.73169,24170.25314,19859.55569,29733.74598,20275.64633,30030.63394,29858.34755,12959.16961
M131T518,167277.8565,173079.8359,128543.6891,196032.4991,112700.2144,102195.2092,253469.074,305005.0095,174248.8056,178917.5451,169319.0495,148584.1597
M282T1297,227285.8494,214017.9366,129583.169,194455.1447,182939.9208,130413.6699,202194.1991,250158.3338,118127.8476,147402.1488,181592.9424,220301.5671
M345T1155,16467.01373,5083.27066,16494.88604,11412.82642,11896.25583,7480.771296,12484.54109,19078.74334,8217.611696,8953.962341,15036.47204,13064.52611
M570T1980,8432.249687,8274.521667,5994.269441,11272.12883,4192.464137,1939.251968,11955.29506,11104.53621,7015.888611,6664.990675,4695.769623,4954.409597
M889T1612,16394.62152,73272.06177,31853.39704,25820.14651,28165.84711,35861.31566,22851.47919,27883.65492,23837.20789,29253.78473,26504.70944,21336.3543
M237T65,1610.917089,12087.23331,8935.222966,7066.753657,11764.31232,9812.584357,13502.65837,4831.417024,8410.077917,13739.04505,9322.209602,5423.417443
M333T868,36569.44891,35765.07191,22832.96588,25952.01852,36285.5581,22556.01808,31898.72449,43914.48625,20973.24112,30275.63221,31536.16046,24659.21056
M595T1777,58358.35441,40004.47729,60152.74821,137895.6648,44485.21445,36804.94026,69476.56325,67556.37487,38602.57147,55205.18746,71193.88951,152485.8753
M115T57,21384.33673,47116.17371,71988.45544,59379.23512,54146.98607,54109.52304,56237.83128,53445.26487,47009.30672,47385.84112,35767.30322,34066.41383
M447T897,5588.028172,4871.854456,4122.780061,6352.738467,5785.096318,3921.724088,14408.67016,10530.28608,11441.32909,5650.316567,5160.760982,4355.730167
M287T976,3367.072758,3152.563271,3115.616182,3185.631954,3478.463515,3185.678249,2604.758589,2619.893826,3623.70468,1417.834775,2815.684765,6508.853614
M613T1891,206776.5694,992663.5997,398229.3866,283407.8403,393530.4672,477608.1232,277041.9771,385859.8705,296800.9572,350647.1157,419949.4735,365687.6274
M1106T764,895.9746976,5694.139465,2699.341081,2345.598009,2971.713813,1315.349551,4845.080324,3301.566412,4432.643166,3294.257634,2543.279421,6251.741183
M341T1481,95299.39714,106324.5972,91114.96906,109006.4973,99808.26067,48953.59137,83064.37958,84080.09487,82682.6356,109279.6145,105124.8048,97038.96238
M609T691,144448.0746,499403.3516,278653.7008,817278.5159,249475.5973,236247.8807,192247.5781,253541.5154,357082.2135,248780.9217,318954.0653,183726.0218
M446T1169,7785.697717,7423.483449,6965.841916,8242.676776,6960.509697,5453.989258,7011.545335,7295.878225,6156.181597,30809.78878,30659.21185,24742.2682
M490T904,2311.782566,3351.475212,3148.926555,2593.583521,3397.620205,1897.363928,4187.835933,3176.112349,3396.162046,1830.48596,2727.727467,3394.945068
M545T755_2,204246.4305,203053.5436,142688.7951,327766.3922,231718.3231,109760.4389,100803.7848,144644.8727,147648.7716,131181.9797,161284.4508,84183.30405
M142T943_1,37636.60704,24061.96588,22837.26061,23165.28873,25938.63513,26575.35952,32469.15057,29517.54268,18448.21894,22713.16193,19338.47338,20256.85279
