#NAME	GSM1432676	GSM1432677	GSM1432646	GSM1432647	GSM1432648
#CLASS	CONTROL	CONTROL	INFECTED	INFECTED	INFECTED
52430	0.345951877	0.631580667	-0.90958483	-0.51292753	-0.5801913
21351	-0.55762386	-0.42091322	0.5972061	0.4506588	0.5111699
71699	-0.062953313	-0.043636004	0.521283477	0.537011623	0.627869109
66408	0.20230007	0.28856087	-0.20837545	-0.37560987	-0.12538385
20016	-0.31772304	0.05231452	0.098008394	0.36022496	0.17514014
93691	-0.077198744	-0.06043744	0.1266501	0.08895612	0.10280299
26380	-0.0966444	-0.332448	-0.086116314	0.21420813	-0.06640673
13171	-0.013717487	0.137978237	-0.404387793	-0.468044757	-0.199816705
381319	-0.097774744	-0.12755561	1.273133	1.0063465	1.3061774
232879	-0.000723	-0.062986374	0.10447216	0.033412933	0.16824675
12798	0.020038584	-0.160313721	0.271202675	0.125086905	0.244491934
51797	-0.022039174	-0.019241095	0.523093634	0.43580238	0.377644627
17087	0.48399162	0.5036168	0.025362968	0.41593838	0.11688948
69068	0.05061555	0.7236173	0.41549134	-0.11452031	0.27090716
67892	0.002297163	0.46163297	-0.55487466	-0.49873376	-0.32192874
72361	0.038094995	0.31860328	-0.2439177	-0.19560194	-0.208310365
74182	0.061393733	0.364901057	-0.339240233	-0.246580283	-0.30799516
26362	-0.5861945	-0.58062077	1.5972228	1.5403094	1.5440922
18563	0.21490908	0.5381565	-0.6320729	-0.70927	-0.26330185
12750	0.112310495	0.015756843	-0.29651093	-0.020675582	-0.18348829
75894	0.30608463	0.207524062	-0.243484257	-0.23952484	-0.061129093
20855	0.14641571	0.0827055	0.004926205	-0.2760253	-0.062289238
58239	0.09138036	-0.00104642	0.020515681	-0.093004465	0.17400718
66401	0.014241695	0.31664276	-0.53746843	-0.39523125	-0.23304796
68671	-0.02722448	0.37263243	-1.1008699	-1.059540177	-1.1447772
68026	-0.03599143	-0.008558512	0.70440793	0.73357797	0.6852615
54141	0.1005234	0.037735939	0.209530035	0.11300929	0.1708417
17380	0.15965855	0.22153485	-0.485156655	-0.531909835	-0.54735124
56373	-0.0763337	-0.223587215	0.271755999	0.540402238	0.455657065
232910	-0.493994073	-0.282914792	0.287234463	0.24389283	0.22773679
18483	-0.08533851	-0.14487958	0.310574453	0.195785129	0.391518987
22154	0.065371515	-0.014953614	0.544759497	0.422299365	0.493701213
18400	-0.05572903	0.077208637	-0.35776985	-0.2724551	-0.293046595
12282	0.5274606	0.48760986	-0.07192516	-0.23198462	0.037189484
71988	0.016841173	-0.052014112	0.04239297	0.056813	0.13475442
56334	0.74044466	0.2607646	0.00091	-0.1612711	-0.17614174
224109	0.102621315	-0.040666581	0.68824291	0.626593345	0.72612332
74479	-0.35309768	0.047036886	0.58625627	0.56830525	0.6995294
71562	0.401413168	0.440036639	-1.094513223	-0.982638494	-0.98851816
67776	-0.48667574	-0.5633583	0.25853777	0.39491224	0.17221355
17841	0.36354351	0.416861545	-1.67902135	-1.9299717	-1.38482615
668171	0.5059228	0.4587946	0.29633188	-0.02271986	-0.1301794
15356	0.404480467	0.578992213	-1.242702333	-0.942897333	-0.76153215
26406	-0.17566633	-0.23682308	0.4077382	0.29766417	0.26292324
68458	0.009405971	-0.019937396	-0.007391333	0.004974723	0.100696208
67689	-0.060047865	-0.166185777	1.066671143	0.880906833	0.937078387
15111	0.10339427	0.19678473	-0.14544988	-0.12514758	-0.0818522
76954	-0.257609135	-0.881870985	0.024277595	0.081992388	-0.03812194
107321	-0.5108566	-0.5167513	1.0057425	1.137219	0.84433746
80914	0.095162551	0.268475375	0.071506342	0.210114167	0.057552656
69590	-0.126464607	-0.180855832	0.41954334	0.70681008	-0.049191077
14079	0.15838838	0.046655893	-0.17210507	-0.2089746	-0.06367755
13682	-0.27402925	0.075816154	-0.5916114	-0.26181173	-0.6478882
71983	-0.057353339	-0.103587948	-0.06791544	-0.081172147	-0.055731456
104112	-1.2109709	0.7810283	-0.70824814	-0.7919607	-0.83120203
11416	0.12630486	0.068193674	-0.043699503	-0.12240195	-0.07991719
21815	0.226132153	-0.086758375	-0.09133919	-0.024134557	-0.110789219
73830	-0.31143832	-0.62912583	0.6911385	0.730345	0.26701808
64655	0.013041019	0.20799637	-0.5851035	-0.4389739	-0.28668594
23897	0.38254237	0.52031255	-0.49693704	-0.031693697	-0.11187434
18770	0.104646523	0.767864063	-0.268754317	-0.409216403	-0.209335007
56693	-0.051063419	-0.174431205	0.156259177	0.34224689	0.21301114
232087	0.065586565	0.231830958	0.332001924	0.142848614	0.08296156
23962	-0.318001745	-0.171378135	0.802285408	0.509600856	0.330310822
22401	-0.027425766	0.06905174	0.08519077	0.024561405	-0.006584644
74718	0.2137332	0.08844614	-0.39895773	-0.27001762	-0.16697502
74204	-0.46128392	-0.14895415	0.22520614	0.10853267	0.1757071
77579	-0.028705835	-0.023881674	-0.1535418	-0.0844481	-0.033643007
381201	-0.077867268	-0.247617245	0.36978985	0.184663532	0.39529158
12575	-0.153516863	-0.29592998	1.333214667	1.186499987	1.196990433
66570	-0.195284683	-0.043118318	-0.16175588	-0.15361881	0.068415643
14581	-0.122092485	-0.19632697	0.73829675	0.74112916	0.55228114
266781	-0.31811105	-0.10813105	0.34553492	0.356366275	0.43162978
223920	0.8446425	0.7266487	-0.588919995	-0.385919925	-0.34586108
27041	-0.43296015	-0.370976319	0.246203555	0.331060053	0.228608012
27528	-0.32793903	1.8861175	-1.6994505	-1.0132599	-1.7279963
21838	-0.8944421	-0.73262167	1.0550323	0.6303477	0.57333183
16858	0.059024572	-0.000752	0.005108595	0.01382947	-0.13153768
24108	-1.0231168	-1.167793	3.2720025	2.8540556	2.1245677
215257	0.108266115	0.07560849	-0.041694403	-0.22058654	-0.13129783
102626	-0.0069592	0.13638043	0.42104506	0.36113048	0.23405814
107869	0.56931351	0.81870172	-0.91492796	-0.72339486	-0.74610663
24059	-0.005664587	-0.16712213	-0.7738006	-0.73473334	-0.5341513
63828	0.084774136	0.272012589	-0.78555904	-0.75708689	-0.608555669
94060	0.029639482	0.10710025	-0.106348276	-0.3240006	0.003205061
229600	0.045987448	-0.13689073	0.262298901	0.114684583	0.367732368
14159	-0.135696767	-0.016761185	0.732114675	0.555219275	0.749875642
13349	-0.14134216	-0.31539536	0.31216335	0.089998245	0.17351913
16431	0.118899705	0.054725766	0.013607625	-0.035577655	-0.10158837
243725	0.011471987	-0.056363344	0.22536731	0.24361062	0.1874659
209186	0.052519799	-0.3295145	-0.36398934	-0.13989258	0.114213467
16180	0.259003558	0.214273932	-0.965111083	-0.76493493	-0.648626737
12042	-0.18633461	-0.24679136	0.5133896	0.69028664	0.4844861
68151	-0.14685369	0.005555868	0.13038802	0.1698296	-0.03771186
22778	-0.025303722	-0.036118626	0.436622975	0.263072598	0.199960114
50500	0.048854113	-0.3378346	-1.0772779	-1.0557058	-0.8644173
77974	-0.008128166	0.06830597	0.2693987	0.26933527	0.08182478
56519	0.08463311	0.07420802	-0.15003037	-0.19267535	0.07625222
76524	0.070106151	-0.033516528	0.084255575	0.064990642	0.18272245
19305	-0.18415594	0.16804743	-0.73348236	-0.50268983	-0.43426036
76893	-0.062646946	0.30779465	-0.528774977	-0.697799133	-0.615398327
54399	-0.2348175	0.45059443	0.004266739	-0.18807507	-0.023159504
83435	0.31117225	0.2364595	-0.010180712	-0.002311468	-0.010683775
11835	-0.4662559	-0.33631968	-0.47846675	-0.679713	-0.5730388
11541	0.09310198	0.06919193	0.39392424	0.3699932	0.29924726
17242	0.011775372	0.008696079	0.011372447	-0.00209236	-0.080028057
80910	0.035753608	0.0038656	0.366752035	0.09933913	0.106009128
68891	-0.117819308	-0.164258242	0.968525415	1.166527735	0.95080186
21817	-0.97678375	-0.85635805	1.5858059	1.7582684	1.4399953
233038	0.21843505	0.124038935	-0.106105566	-0.20896125	-0.15530515
68089	-0.030256748	0.11659241	0.39360762	0.4207797	0.44927216
19344	0.05112195	0.15818906	-0.16476369	-0.32326436	-0.091514826
192159	0.050777317	0.2250241	-0.293452394	-0.252328035	-0.26353586
192678	0.02165246	0.4244411	0.14737439	0.23191762	-0.22591615
55989	-0.88615084	-0.3345337	1.0162454	1.099792	0.85174656
56501	0.24772978	0.00275135	-0.01129961	-0.17038298	0.09634352
15460	-0.30800712	-0.512168518	0.218063475	0.167532325	0.463666785
68926	-0.41231418	-0.13785672	0.21469426	0.054603815	0.21716666
12696	-0.13161969	-0.23206544	1.8796241	1.7071483	2.248459
14773	0.19889545	-0.006994962	-0.105514769	-0.06463504	-0.047382118
13448	0.099245151	0.012507041	-0.086499452	-0.164153497	0.059150458
12962	-0.27747035	-0.2472775	0.8881347	1.7347429	1.4003708
75763	0.10828924	0.16212511	-0.29288626	0.021142483	-0.28211594
54394	0.04127538	0.205804229	0.268905045	0.331622243	0.28891909
69274	-0.008973122	-0.25832462	0.08063936	0.004436016	0.07629013
66972	-0.11275983	0.08599877	-0.40180135	-0.6969483	-0.5476663
76863	0.103747845	0.11430454	0.00148344	0.02761507	0.06356335
67134	0.04278159	0.50181794	0.18292546	-0.009771585	0.18082404
114644	-0.9773333	-1.12869855	0.8330684	0.7857914	1.37564705
56213	0.01737249	-0.027794662	0.0756253	-0.06949389	-0.066444517
107022	0.407564995	0.540765395	-0.201164845	-0.134013055	-0.15180433
18824	0.1036253	0.03627205	0.31059122	0.25082207	0.26261902
57783	-0.061591149	-0.059679269	0.289672135	0.124681355	0.090998289
20511	0.439743878	0.415578605	-0.650426632	-0.77205109	-0.453909156
66940	-0.569981663	-0.497445663	0.555713573	0.388244073	0.538441423
20660	-0.37767863	-0.4318211	0.93175435	0.7693627	0.43326545
15412	-0.27286863	-0.55144453	0.79595995	0.7335563	0.49276066
22027	-0.4195695	-0.45076942	0.21032858	0.24435472	0.26577282
212503	-0.380537507	0.074233175	-0.182390451	-0.292365433	-0.231175301
12442	0.20658469	0.16169238	-0.020565748	-0.2014587	-0.024047613
12223	0.010561705	-0.046796083	-0.02454257	-0.2126677	-0.102003336
12660	0.091693401	-0.006147853	0.182840665	0.117710425	0.038421153
74145	-0.14348078	-0.10544062	2.1289845	2.3843699	1.9265027
109857	-0.088368297	-0.184522513	0.273799529	0.397584552	0.191557056
320024	0.051022053	0.78975964	-0.23364305	-0.015678883	-0.101418495
66586	0.423680122	0.143770516	-0.451058333	-0.411660615	-0.378281413
11689	0.13280964	0.016959667	-0.017623425	-0.07214594	0.06960249
66397	0.625198725	0.872363925	-1.34910165	-1.11084045	-0.99591985
230233	-0.27672768	-0.36400795	0.21529579	0.4429922	0.14789152
55983	-0.05959352	-0.081380362	0.65871318	0.481004084	0.387846457
23849	-0.27514838	-0.58108568	0.637322885	0.525263093	0.263829949
100737	0.89198815	0.98932205	-0.71356262	-0.5919014	-0.364902855
13717	-0.006205559	-0.19508028	0.3287425	0.013644695	-0.071958065
246782	0.31832814	0.43731284	-0.137799025	-0.192781685	-0.216220615
13085	-0.033648968	0.3398018	-1.7000003	-1.8009019	-1.0773687
78388	-0.50989056	-0.39791918	1.2749891	1.3237772	1.3227143
93674	0.08021045	-0.011411428	-0.16514039	-0.18170905	-0.15144229
18173	0.189312758	0.072922885	0.93113153	0.602901518	0.860017485
21897	-0.12118912	0.06527281	0.79374456	0.5037875	0.37122726
56496	0.069449427	0.021625757	-0.070851087	-0.098367931	0.052100658
76630	-0.074424505	-0.10871673	0.023811579	0.007108927	0.044826746
17766	-0.55930805	-0.42817402	0.23837996	0.023624897	0.20360374
50918	-1.452986	-0.9064481	0.6715963	0.6059253	0.48361993
384198	0.09688568	0.3204732	-0.09068489	-0.21260357	-0.07636881
208084	0.02504468	-0.23139262	0.93385243	0.57867837	0.5739949
241624	0.16357565	0.115223885	-0.11504698	-0.2554698	0.029337883
16168	0.084150394	-0.083147923	-0.05552284	-0.180651903	-0.10292538
15018	-0.1459732	0.34155512	-0.07456684	-0.001239777	-0.21500444
12224	0.16657639	-0.023700714	0.7313986	-0.08747101	-0.004546642
213391	-0.107801021	-0.103574933	1.236180743	1.065510925	1.054279158
12772	0.15654373	0.047349453	-0.1081996	-0.10423851	-0.06511831
67603	-0.159496308	0.414293933	-0.027727763	0.110067844	-0.31094917
66664	-0.3678236	-0.26390123	0.31111908	-0.009604454	0.32985067
11302	-0.41511917	-0.5088577	0.87045	0.65995216	0.6214137
12534	0.03808848	0.011158785	0.311286758	0.235277027	0.200444857
18186	-0.533068525	-0.327332855	-0.015800355	0.065235256	0.200982692
83925	-0.11114311	0.17633772	0.5465536	0.4366436	0.1445179
18049	0.027485252	0.073967101	0.02574551	0.024549127	0.033931373
229905	0.470524303	0.807274517	-0.83161019	-0.85557539	-0.650340728
319278	-0.2974038	-0.39172745	-0.29646063	-0.001980305	0.025880814
14853	-0.07157946	-0.09804201	-0.17668056	0.08729172	-0.042270184
13356	-0.066185835	0.16598499	-0.41424762	-0.38565576	-0.28661859
14756	0.082787754	0.02978015	-0.7353456	-0.41101003	-0.40339971
17002	-1.39265	-1.614421027	1.5814198	1.48274408	1.387517815
76784	0.18263006	0.3540764	-0.123298645	-0.1262064	-0.10357475
69804	-0.017546654	0.09698057	-0.50817585	-0.6678419	-0.50552225
20401	0.07601166	-0.091958046	-0.08360624	-0.049378395	-0.075187206
21969	0.13770771	0.41789627	-0.045064211	-0.133931398	0.052245617
217039	0.14251328	-0.3386836	-0.504899	-0.3999071	-0.5001178
114664	0.021053791	0.10220194	-0.51002377	-0.27242899	-0.422531457
218397	-0.7609098	-0.5535567	0.5854342	0.4054339	0.37854362
20300	0.039954662	-0.086580994	-0.127938985	-0.347609515	-0.180865763
21402	0.46910858	0.6575532	-0.5343027	-0.5351467	-0.6406379
56407	-0.073144443	0.23323441	-0.122313022	-0.166482607	-0.054993632
94063	0.18722153	0.4358697	-0.39535046	-0.16901398	-0.10606718
18796	-0.17739916	-0.030305386	0.69570446	0.8236704	0.56715536
230234	-0.139207838	-0.08488059	0.36202693	0.28033185	0.145967482
27377	0.134494945	0.14839268	-0.176455977	-0.143857004	-0.150000253
30045	0.12030947	0.08340442	0.122734427	0.503014695	0.722798697
67443	0.38558412	0.003901243	0.2336247	0.2958653	0.0503366
14114	0.03050812	-0.010947627	0.567601112	0.202332417	-0.103644767
27375	0.058887005	-0.18820238	-0.04867649	-0.26032686	-0.058930397
67027	-0.008632183	0.025478363	-0.5073533	-0.44522715	-0.69002867
50702	0.423151101	0.337220433	-0.63055857	-0.514151493	-0.310266099
211401	0.054514647	0.6662662	-0.21818137	-0.24829745	-0.16623855
14630	0.6709399	0.6638994	-0.78629637	-0.28183603	-0.22397614
16797	0.047852755	-0.24763703	0.91156363	0.4779346	0.2532904
101613	0.24219108	0.17256331	0.013412714	-0.19681239	-0.06702161
68267	0.1477089	-0.000202	0.089036465	-0.27061653	-0.009433746
26409	0.04187417	0.047636747	0.13209319	-0.001950502	0.0609529
74318	0.085701466	0.031032085	-0.05850792	-0.13507414	-0.06500673
56632	-0.170721293	-0.596400715	-0.228155375	-0.3650186	-0.270594118
244882	0.055131912	-0.043293476	-0.19293022	-0.2784071	-0.15097189
19013	0.03093028	-0.08741546	-0.18820596	-0.27321887	-0.1712687
14469	-0.337679873	-0.408595086	0.692014077	0.472810575	0.456997858
67116	0.00249958	-0.4028554	0.1959858	0.08681488	-0.029152393
215814	0.18742967	-0.08142161	-0.2737677	-0.28359818	-0.11142373
226970	0.004905701	0.05143118	0.19481325	0.18053913	0.12011862
212307	-0.161307456	0.053170325	0.264636862	0.20091212	0.19657338
170744	0.042123556	0.0350945	0.04012847	-0.21213269	-0.022568464
13169	-0.39688802	-0.3171022	0.41221547	0.48302102	0.45163226
50781	-0.270726997	-0.42467261	0.634558213	0.50890383	0.320943353
12489	0.059624672	-0.027355671	0.114826204	0.082555058	0.020824194
67043	0.242963435	0.457253575	-0.7229775	-0.408889175	-0.33434665
319157	-0.21949863	-0.16820192	0.27071285	0.124147415	-0.21349621
73181	0.02192688	-0.104321	0.22552204	0.27911234	0.04186678
56045	-0.170269965	-0.233824965	0.8522978	0.57635205	0.570384765
14068	-0.008253813	0.31359076	-0.7580869	-0.5040014	-0.28598428
239393	-0.113579632	-0.030711768	0.208375095	0.193286298	0.1005677
17879	0.050910114	0.176962735	-0.056411147	-0.266598335	-0.012757659
330962	0.048071384	0.34044313	0.28577185	-0.16540813	-0.074361324
105387	0.451352715	0.78726638	-0.5529908	-0.51367843	-0.483109115
170826	0.098525524	0.52447987	-0.37107038	-0.59512377	-0.5070338
239743	-0.267005443	-0.342566331	1.051180027	0.91262343	0.889448643
22377	0.182287457	0.2945683	-0.26090073	-0.443120715	-0.234878775
80291	-0.3414495	-0.2701757	0.61944795	0.9425194	0.541703
18634	0.415065525	0.67007567	-0.968428135	-0.753730535	-0.767161845
17993	0.24915391	0.528163495	-0.589957415	-0.414935998	-0.43691462
81910	-0.09573198	-0.20507456	0.248696565	-0.023223163	0.400560605
50778	-0.201790809	-0.180476029	0.596907297	0.400980952	0.3520031
259301	0.16709566	-0.007732391	-0.2795248	-0.29357672	-0.15792608
14595	-0.5012405	0.29907012	0.30887246	0.27885938	0.3413341
229663	-0.019081991	0.39952604	-0.345547433	-0.246291237	-0.251065175
74533	-0.349861975	0.029899715	-0.321320905	-0.375446195	-0.28917396
54722	-0.09481478	-0.3258152	0.001963139	-0.053249836	-0.001963139
18148	-0.08000922	0.19830775	-0.0867126	0.32332635	-0.11370969
17060	-0.009017706	0.003736734	-0.028630018	0.027670145	0.000613
56434	0.064080119	0.030424953	0.073250653	-0.095798135	-0.091196896
22321	0.03767498	0.063328467	0.208124717	0.055342757	0.167146919
14605	-0.395503515	0.148822312	-0.005887265	-0.122362617	0.037478685
72852	0.0628345	-0.08267474	-0.5028064	-0.47722077	-0.3665626
110695	0.051617146	0.18557692	-0.21046305	-0.106565475	-0.08381128
19265	-0.048054457	0.15008283	-0.006451368	-0.08950591	0.061154127
224674	-0.08816624	0.023786545	0.30218697	0.2937107	0.3974743
14897	-0.326724133	-0.388215608	0.231365125	0.257020875	-0.023324249
16779	0.08010793	-0.23141026	0.03472781	-0.32304406	-0.22748399
26876	0.37293196	-0.031232834	-0.5155406	-0.5069823	-0.18377113
20194	-0.051025867	-0.10311222	-0.20975065	-0.4373231	-0.5236454
23827	-0.021818004	0.071976664	-0.40385135	-0.46298489	-0.181427002
20787	0.022282445	0.701768279	-0.38024628	-0.3604833	-0.122229219
18263	-0.7681904	-0.28776503	0.5473347	0.64192295	0.3000636
107652	0.07090211	0.12506652	-0.29479575	-0.3510883	-0.021768808
24099	-0.061682224	-0.12815523	1.0963578	0.83221006	0.23613787
12986	0.059912442	0.030362654	0.097870594	0.0160254	0.109696724
70061	0.455347293	0.179598452	-0.27097678	-0.339416148	-0.134682537
16548	0.012015815	0.60155535	-1.34999515	-1.00280618	-0.859180475
83921	-0.257730301	-0.186075369	0.344221056	0.244445863	0.11502701
16326	0.17552638	0.44000173	-0.34427667	-0.04789567	0.55811906
270166	0.22121239	-0.8770137	-1.0161095	-0.5599556	-0.5155034
54120	-0.14501834	0.007725477	0.1336844	0.006644487	0.06926751
235339	0.038155794	0.10629201	-0.4212768	-0.5466521	-0.44878364
212627	0.116016148	-0.035536765	-0.093164445	-0.165803192	-0.093350652
214579	0.101830958	0.153241635	-0.38469268	-0.4384446	-0.28310251
17294	0.018472752	-0.050192434	0.174010671	0.674582413	0.252944707
215951	0.008081436	0.101727486	-0.41290474	-0.40348148	-0.4831376
226781	0.19771624	0.034618378	-0.8584361	-0.8455119	-0.45136166
16149	-1.41349855	-1.39617595	2.363799	2.23752295	1.88912715
20965	0.15317464	0.11988711	0.06003833	-0.002978563	0.05798793
30954	-0.49289608	0.032562733	0.36148262	0.36915207	0.32240057
83433	-0.27008748	-0.442724	0.8593552	1.2003138	0.1833198
75751	0.025513649	0.2506051	-0.23796558	-0.18824577	0.075316906
58194	-0.093089102	-0.160986542	0.513112773	0.417219638	0.484606749
232441	0.18151379	0.27749157	-0.17948055	-0.090221405	-0.040863037
14815	0.16162491	0.25317907	-0.016884327	-0.18290329	0.039922714
20970	-0.433038	-0.55557513	1.9963434	1.8916681	2.281875
384864	0.2053802	0.13114524	0.079802275	-0.22911572	0.004589796
18416	0.51339019	0.339753031	-0.605120075	-0.794963465	-0.492582197
11484	0.17337155	0.16624188	0.006722689	-0.001253843	-0.03254533
103266	-0.24725199	-0.4282689	0.5889168	0.41632652	0.40388536
235047	0.47886515	0.829586	0.015478611	-0.21337938	-0.029624462
103136	0.36644077	0.021140099	-0.004133225	-0.14295197	-0.049789906
72416	0.107304333	0.30359228	-0.551949267	-0.470132433	-0.356466053
12983	0.037856499	0.076559146	-0.048304635	-0.096755903	0.099927186
226856	0.22764826	-0.0384717	0.6152053	0.017070293	0.09219742
76074	0.13772488	0.08708048	-0.03701067	-0.18024588	-0.020040989
116891	0.17820609	0.32954085	-0.303536295	-0.250572565	-0.169189335
14017	-0.052865864	-0.074891687	0.526518705	0.51411235	0.572492255
140580	0.069984556	0.046927839	0.053962382	-0.068018215	0.068383609
13823	-0.106551727	-0.076491593	0.55306156	0.348920417	0.657220911
20810	0.21389516	0.219193618	0.031166395	0.041805586	0.339633623
21372	-0.8753629	-0.47664738	0.43700647	0.3511548	0.2160263
67711	-0.6352484	-0.42703032	0.51876044	0.5206001	0.44769788
55934	-0.296657075	-0.04306555	0.19192171	0.13164854	0.26384449
23945	0.409163641	0.389716148	-1.407767287	-1.581728767	-1.3284397
29810	-0.9139619	0.16283417	0.16259909	-0.1441369	0.082951546
16362	-0.308335255	-0.303019853	0.316802934	0.217595343	0.323209044
56309	-0.1511581	0.23354793	-0.011679411	-0.068008184	-0.16560197
225339	-0.22335315	0.12235236	-0.2478807	-0.10466933	-0.22842813
216136	0.426151995	0.335644954	-0.40472174	-0.19772875	-0.24632788
76974	-0.003633499	0.34996843	-0.957984	-1.1398888	-0.8899417
104263	0.371513287	-0.217390612	-0.15629522	0.197729984	-0.059630156
21859	-0.04312849	-0.159500125	0.15691305	0.257025945	-0.035708189
