#NAME	GSM631514	GSM631515	GSM631516	GSM631517	GSM631518	GSM631519	GSM631520	GSM631521	GSM631522	GSM631523	GSM631524	GSM631525	GSM631526	GSM631527	GSM631528	GSM631529	GSM631530	GSM631531	GSM631532	GSM631533	GSM631534	GSM631535	GSM631536	GSM631537
#CLASS	CONTROL	CONTROL	CONTROL	CONTROL	CONTROL	CONTROL	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED
24051	0.330005645	-0.104077579	0.010981084	-0.22592711	-0.048914194	0.03793335	0.824399465	0.60299565	0.176437855	0.614028455	0.688756705	0.464892635	0.853261475	0.996600885	0.69386815	1.5493219	0.613320825	1.02892855	0.53766584	0.56587839	0.97505785	0.68670701	1.0376699	1.2375152
16157	-0.20971012	0.22507667	-0.18527747	-0.015366555	0.154275422	0.031000613	-0.13912058	-0.253615855	-0.095191958	0.04446888	-0.03106451	-0.040758134	-0.579843525	-0.551473615	-0.6185999	-0.77682545	-0.548555385	-0.47191096	-0.4820323	0.21284771	-0.776338575	-0.503448485	-0.578404425	-0.695894725
17210	-0.18021011	0.2172699	-0.23081303	-0.03706169	-0.08747196	0.31828403	-0.1475277	0.07434559	-0.27952194	-0.31763268	0.13433361	0.25052452	0.33275986	0.6570997	0.259264	0.6015539	0.37205505	0.6410799	0.23936462	0.2582245	0.5019083	0.65781593	0.63543415	0.6697664
27356	0.1827817	-0.028383255	0.024201393	-0.15439749	-0.037760258	0.013558865	0.4419365	0.770226	0.4698105	0.30700445	0.7307415	0.7352748	1.0761733	1.788907	0.83446646	1.9342403	0.9692216	1.718998	0.6704469	1.0489974	1.3603935	0.7076659	1.1041222	1.3492241
71591	0.027784823	0.023822309	0.042913915	-0.05160713	-0.205854655	0.162940743	0.02915168	0.05079627	0.235307695	0.08585119	0.149843215	0.127948523	0.676843185	0.63802719	0.53094625	0.52792811	0.6837597	0.500445615	0.933651425	0.734981765	0.552317845	0.534133414	0.56384275	0.667037025
67834	0.5619154	-0.1652193	0.0283432	-0.39669704	0.17637444	-0.20471764	-0.23054028	-0.32566452	-0.22222614	0.48205566	0.24474144	-0.06788635	-0.31800365	-0.29204082	-0.099282265	-0.51210785	0.045892715	-0.13325882	-0.34420776	0.10730839	-0.3968172	-0.64716816	-0.46546364	-0.33813477
70772	-0.031970264	-0.008795739	-0.07941818	0.040765285	-0.075709582	0.155127045	-0.271274327	-0.4083395	-0.49559641	-0.759274725	-0.273907185	-0.35960626	-0.87105248	-0.67393377	-0.58092475	-1.37528825	-0.92386225	-0.910159325	-0.308128115	-0.88383914	-0.49074196	-0.601743218	-0.77561567	-0.540592905
55980	-0.54383993	-0.31780577	-0.7655721	0.8616462	0.71327114	0.05230236	-0.5539861	-0.9504113	-0.13464928	0.91309786	0.01865673	0.22293949	-0.48836994	-1.0754223	-0.49808502	-0.12758732	0.2225275	0.08894825	-0.3622775	-0.7563968	-1.0045986	0.78024054	-0.16088867	-0.16410351
225471	-0.08209801	0.12986088	0.07977104	-0.047763824	-0.1566186	0.07684708	0.55551195	0.7769747	0.4666686	0.36697435	0.53267956	0.69618416	1.2895913	1.7814803	1.4905553	1.6703496	1.8979802	1.5930734	0.9414587	1.1063075	1.15488	0.9825201	0.98146296	1.0099864
18405	-0.08764458	0.2804699	0.08108139	-0.19282532	-0.10037804	0.019296646	0.4335251	0.2885151	0.4228115	0.17119312	0.0843811	0.1430769	0.34039307	0.109508514	0.3713646	-0.23158646	0.39714432	0.20187569	0.33754444	0.59607506	0.28572083	0.19819832	0.058558464	0.08868408
17897	3.2168217	-1.7315073	-0.14188957	-1.4853139	0.15645218	-0.01456213	-1.4583206	-0.005684853	-1.3326817	-1.5718675	3.0176811	-0.2001648	-1.4417601	-0.16726875	-1.7480912	-0.07765484	-1.4740624	-0.29921055	-1.5401268	-1.5306115	-0.2465992	-1.479764	-0.061434746	-0.123823166
106529	-0.034749667	0.16257	-0.088741621	-0.127821287	-0.18341414	0.27215417	-0.140703836	0.081699052	0.018909773	-0.069756826	-0.105160713	-0.075553257	-0.379743903	-0.705598833	-0.48042011	-1.299948667	-0.396098133	-0.752223013	-0.2676754	0.342953043	-0.578595487	-0.509055133	-0.99491215	-0.771683067
12481	-0.016124725	-0.010852337	-0.049335957	0.026976585	-0.12702799	0.17636395	0.8430996	0.5495658	0.34369946	0.32016945	0.44901514	0.6325865	0.69877434	1.0771785	0.72748566	1.1802139	0.6952858	0.93413067	0.269907	1.3221626	0.7925739	0.11627531	0.62517834	0.5729165
67603	-0.203882853	-0.08847491	-0.171127	0.292358873	0.062715053	0.108411472	-0.71833802	-0.55350589	-0.681847413	-0.429867747	-0.279686931	-0.482552677	-0.37398386	-0.143367447	-0.60294818	0.529271757	-0.076471488	-0.081991992	-0.619700753	-0.35481453	-0.578730593	-0.220820263	-0.50039673	-0.46067382
22248	-0.045500516	0.042778255	-0.030188085	0.00272274	-0.23677492	0.26696253	0.05136013	0.3005054	0.203032255	-0.182132485	0.027778149	0.21195221	0.803451775	0.69337105	1.01344227	0.683909655	1.07846643	0.722325575	0.7818029	1.71579765	0.375089405	0.96961425	0.24598598	0.6346147
53313	0.040256024	0.099772455	-0.039503098	-0.140029113	-0.128122013	0.16762463	0.716852187	0.331820647	0.68885628	0.46285057	0.337792081	0.43890651	2.0091853	2.093533313	2.254913783	2.051878811	2.58167472	1.5668942	1.97609936	3.269187967	1.556247897	2.051203273	1.46122614	1.437993683
60599	-0.432501302	0.054226397	-0.196549894	0.378275383	0.27431345	-0.077764036	0.008220195	0.123632915	0.24191427	0.63444613	1.063336825	1.25439025	0.078218935	0.205488683	-0.154391765	0.89297532	0.5208392	0.75184679	0.293059337	-1.8184316	0.382723325	1.3536954	0.658670435	0.728376865
13555	0.055160522	-0.0972271	-0.076636314	0.042067528	-0.024058342	0.10069418	0.9177909	0.56788206	0.8128009	0.41901731	0.282794	0.8442006	1.3069797	1.5149922	1.2291121	1.8281856	1.5934224	1.6418624	0.6960559	1.4012408	1.0003695	0.5176444	0.9467244	1.255506
69146	-0.152231854	0.22541364	-0.178970336	-0.073181153	-0.017321266	0.196291607	0.61614991	0.38603846	0.46902276	0.43532181	0.39023654	0.457314493	0.557655333	0.242319423	0.702840167	0.53198179	0.667015073	0.539318087	0.295430183	0.867647167	0.209094687	0.49508159	0.245984077	0.471576687
19268	-0.10913944	0.23451138	-0.2713976	-0.1253748	-0.21651363	0.48791027	-0.16622448	-0.44464397	-0.031189919	-0.6351509	-0.17523289	-0.38113117	-0.5031996	-0.7995148	-0.32007885	-1.176362	-0.5294905	-0.49704838	-0.62018585	0.070370674	-0.4665346	-0.82706547	-0.85683537	0.05508709
71973	-0.16046429	0.24306011	-0.06056595	-0.08259678	-0.2073574	0.26792145	-0.08187866	-0.28059006	-0.06485844	-0.29724693	-0.26685905	-0.33593655	-0.8243513	-1.3322859	-0.5606451	-1.5209789	-0.7706404	-1.3520813	-0.6447153	-0.3489313	-1.1766739	-0.8631449	-1.21836	-1.3411732
217826	-0.1684742	0.03787756	-0.05965233	0.13059664	0.06508541	-0.005432606	0.6297598	0.90666485	0.46507072	0.5109663	0.78915024	1.0738783	1.5258083	1.9475336	1.2825375	1.9315357	1.3964062	1.897192	1.0314302	1.6232948	1.2477064	0.9377289	1.4100447	1.5582237
231834	0.01143074	-0.1306057	-0.014163971	0.11917496	0.33363533	-0.31947136	-0.11959076	0.022743225	-0.2258091	-0.0524292	-0.30039597	-0.13296032	-0.1966362	0.5380163	-0.05536461	0.4201641	-0.09345341	-0.14601517	-0.30541992	0.58531	0.20331001	-0.20757294	0.37987423	-0.1446743
55932	0.13489771	-0.12519407	-0.17625141	-0.00970316	0.243484495	-0.067234041	2.5130572	1.14758205	2.16372725	2.0653772	0.872032175	1.3620577	1.11653855	0.228589535	0.77687025	1.18526555	1.1328816	0.572757735	-0.748418325	-0.6177287	-0.274182795	-0.037718296	-0.840725895	0.77425195
217716	0.105061851	0.120890298	-0.025745234	-0.225951355	-0.073682469	0.099428335	-0.109085244	-0.125361283	-0.021810851	-0.409553363	-0.16986354	0.017846429	-0.165895623	-0.149591286	-0.204179125	-0.586614607	-0.266359652	-0.426585987	-0.28072739	-0.73868639	-0.064798037	-0.6678694	-0.312055267	-0.502681723
216350	0.2905655	-0.1868391	-0.21464968	-0.10372639	0.20808649	0.00656414	-0.37160826	-0.4975834	-0.21809387	-0.14581108	0.27562332	-0.15913248	0.004876137	0.31815386	-0.26176977	0.310277	0.2341423	0.51944685	0.11309767	-0.32743597	0.29104614	1.3738675	0.41400576	0.62393427
52639	0.136645637	0.068281968	0.004395008	-0.204927923	-0.206754207	0.202358723	0.115046023	0.247431917	0.059041818	0.485431827	-0.023025194	0.010387261	0.61432408	0.692162033	0.8597083	0.663136	0.805897227	0.928938403	1.325040667	0.78332408	0.8938422	1.2537907	0.863275367	0.59965055
56738	-0.02089405	0.086232185	-0.09848404	-0.06533909	0.00569725	0.09278488	-0.23804092	-0.12290192	-0.18969822	-0.58995247	-0.19023323	-0.29535007	-0.6508913	-0.66405106	-0.49820423	-1.1834564	-0.5294161	-0.6593704	-0.68055344	-0.5046854	-0.67039204	-0.8896284	-0.84548855	-0.8768654
67266	-0.069688082	0.0047307	-0.14404821	0.064956903	-0.08716655	0.231214999	0.181189064	0.140854835	-0.009366512	0.159627437	0.012247323	-0.02198887	-0.01190257	-0.451275585	-0.083001139	-0.387695065	-0.125129702	-0.2800138	-0.164829015	-0.411358355	-0.292042743	-0.09305358	-0.614189625	-0.19064522
171285	0.113612892	-0.081438304	-0.142347335	-0.032174587	0.04114056	0.10120654	0.404957535	0.21146059	0.288265465	0.47176789	0.33975625	0.32427358	1.2218535	1.1160729	1.00218463	1.56304385	1.15935875	1.1254237	0.62171817	0.29354525	0.701189995	0.754469635	0.8260262	0.783725985
11429	0.33345413	-0.057538985	-0.082201956	-0.27591705	-0.17040062	0.25260163	-0.14088154	-0.205953595	-0.315158845	-0.12275839	-0.288388255	-0.38020706	-0.786166185	-0.85043668	-0.671395305	-1.07910063	-0.858213415	-0.91778182	-0.811409	-0.268808365	-0.878294	-1.2713652	-1.11580995	-0.91748335
22327	-0.35471725	-0.17274284	-0.37954807	0.5274601	0.4938059	-0.11425686	-0.13500023	-0.4868822	-0.2542591	0.83188343	0.39677334	0.4437065	-0.28559113	0.28387356	-0.017189026	0.8413973	0.5519333	0.70351505	-0.1331482	-0.41888428	0.025457382	1.0387535	0.5274744	0.71734524
17117	-0.21687603	0.13621616	-0.050236702	0.08065891	0.124008656	-0.07377243	-0.21584463	-0.060962677	-0.08277655	0.018294811	-0.13537836	-0.13815212	-0.1299758	-0.44222593	-0.35539627	-0.3201561	-0.5157976	-0.22377491	-0.4639206	-0.29744816	-0.37263823	-0.22590399	-0.38723898	-0.19954395
19201	-0.22745991	0.34647655	0.041009903	-0.1190176	0.055006027	-0.09601593	0.17275429	0.3034973	0.31206226	0.805809	0.28200722	0.8287735	0.19253826	-0.33208466	-0.13478374	-0.288826	-0.68586445	-0.14142036	-0.4286375	-0.39129543	-0.09003639	-0.38216877	-0.07702923	-1.1974335
12524	0.10489178	0.010146617	-0.073276837	-0.115037917	0.172605832	-0.099328675	1.5443851	1.269777767	0.840337587	0.961950453	1.188231	1.272235367	1.3468868	1.160167543	1.17881122	1.483088667	0.80416234	1.086726347	0.291264069	-0.077334087	0.843973953	0.408912977	0.487597633	1.1673074
57443	-0.126719117	-0.034624814	-0.173032285	0.161343688	0.207596419	-0.034564375	-0.335467819	-0.196982976	-0.382869363	0.041305543	-0.050485495	-0.163948661	-0.659126279	-0.622498525	-0.740197175	-0.52755106	-0.708048955	-0.438536882	-0.664020542	-0.924063786	-0.537326577	-0.299897078	-0.201565382	-0.318441163
15108	-0.1713152	0.08407116	-0.22730827	0.08724308	0.16013718	0.0671711	-0.27619934	-0.33182144	-0.34115314	-0.28477955	-0.19253159	-0.12743187	-0.69593334	-0.57607746	-0.28089428	-0.96165085	-0.330266	-0.6269169	-0.32681942	-0.366786	-0.19527435	-0.40071583	-0.540225	-0.41955185
60596	-0.017421722	0.041900475	0.023718834	-0.024478435	-0.088041782	0.064323744	0.338545483	0.089743613	0.122511233	0.244460267	0.156030497	0.084100247	0.770105993	0.740945033	0.652177337	0.770871653	0.97123719	0.69436551	0.682514533	0.354040627	0.55372111	0.967151803	0.6443267	0.670710403
56043	-0.5354109	-0.012576103	0.3174734	0.54798603	0.29313374	-0.61060524	-0.43895435	0.23904705	-0.30834103	0.41630173	0.35721493	0.55960655	-0.8450575	-0.2820902	-0.47650433	0.30592823	-0.521121	-0.14574528	-1.1362076	-1.5056906	-0.36602688	-0.05654621	0.46579266	0.31955242
13618	0.055276233	-0.021296024	-0.024688403	-0.033979577	0.03837363	-0.01368491	-0.193391163	0.069017407	-0.05628252	0.104898135	0.469940673	0.320843537	0.531744317	0.94194126	0.260825636	0.82184043	0.426347103	1.011623067	0.30470689	-0.685311797	0.714568943	0.582264567	0.81758037	0.612120788
170813	0.00058246	-0.013412	0.00164938	0.012830018	-0.048199177	0.046550036	0.15531492	-0.134100673	0.001342297	0.10864234	-0.164073705	-0.1348722	2.121236391	2.24187325	2.41907335	3.0103331	2.39878561	2.016072	2.250652532	2.777226225	1.6471398	2.54176425	2.070209	1.6593287
227231	-0.02123642	0.161778455	-0.094407558	-0.14054394	0.09794092	-0.00353384	-0.022511006	0.13725519	-0.10640335	-0.100064275	0.112536905	0.155847073	-0.904085165	-0.77388477	-0.898269665	-1.6121106	-1.479640465	-0.8241162	-0.37139893	-1.17654895	-0.8576398	-1.08182145	-1.25737335	-0.60861255
74388	0.001808167	0.031431198	0.11620045	-0.033239365	-0.029026985	-0.087174416	0.14070892	0.22761059	-0.0303936	-0.18156719	0.113230705	0.05774212	0.59638786	0.5833044	0.46754646	0.6799784	0.5985403	0.4940405	0.7366953	-0.18556976	0.8202133	0.62068176	0.5455141	0.69697666
140580	0.057519572	0.030117076	0.057321344	-0.087636369	-0.070115873	0.012795025	0.359014883	0.245601721	0.253412416	0.117644071	0.144069809	0.176510098	0.676972994	0.416873459	0.657220641	0.281879866	0.501656874	0.341964585	0.481754004	0.532262322	0.313072852	0.512972456	0.12518995	0.150600329
26385	0.00230217	0.13645077	0.039809704	-0.13875294	-0.14092302	0.101113796	0.15572834	0.3259921	-0.07830906	-0.2901683	0.14699697	0.045979977	0.6480093	0.70571184	0.8432665	0.64385366	0.5858135	0.54298544	0.7472429	1.5035658	0.31147337	0.20211315	0.19201612	-0.08919668
17995	0.11231327	-0.009009361	-0.060364723	-0.103302956	-0.05158329	0.11194897	-0.18333244	0.05364132	-0.3134451	-0.17994118	0.015385628	-0.124305725	-0.6929579	-0.5712204	-0.35591793	-0.7803278	-0.6119318	-0.3946371	-0.40381145	-0.13729572	-0.4742241	-0.61760616	-0.6657095	-0.56338406
56338	0.365119455	-0.12503958	-0.092720987	-0.240080355	-0.495276455	0.587997425	-0.194395065	-0.455553055	-0.48511075	-0.685403345	-0.421077735	-0.751768115	-0.22134924	-0.003091335	-0.33593225	-0.176917075	-0.262768745	-0.30858326	-0.338840005	0.349810125	-0.105105879	-0.15429068	-0.431074635	-0.40959262
56417	-0.117006303	0.083049965	-0.064423656	0.033956146	0.147463989	-0.083040046	0.638717458	-0.145943354	0.637494184	0.521862028	-0.234257029	-0.045671081	0.289174748	0.00984621	0.258538257	0.713377102	0.526975726	-0.066765688	0.130784224	0.8251155	-0.051999282	0.28295307	-0.204194834	0.34663201
26874	0.0310545	0.028155328	0.090047837	-0.05920982	-0.312602995	0.222554208	-0.444801335	-0.12012768	-0.82962228	-0.54470016	-0.86421776	-0.71981382	-0.65864086	-1.30058285	-1.0545769	-0.91914057	-1.2424307	-1.3844843	-0.37439966	-2.0715802	-1.0652246	-0.555416105	-1.2964373	-1.152131575
223646	-0.109912553	0.136064847	-0.054170291	-0.026152611	-0.002198857	0.056368828	-0.099015235	-0.048564593	-0.184663453	-0.454342517	-0.180841126	-0.102018039	-0.73636277	-0.74615224	-0.29875469	-1.139434513	-0.804154713	-0.95445728	-0.43733437	0.040347735	-0.372780493	-0.634943327	-0.748883257	-0.847523053
20230	0.37499523	-0.16413593	-0.04442072	-0.21086025	-0.16917896	0.21360016	0.81918144	0.91765594	0.96358013	0.3368368	0.826149	1.2201176	1.4671564	1.656455	1.4471521	1.6018791	2.027216	1.2364273	1.7470884	1.642106	1.0593157	1.7475443	1.0623369	1.276516
67701	0.77364635	-0.5631914	0.014170647	-0.21045399	-0.006321907	-0.007849693	-0.68914986	0.4401331	-0.87279034	-1.2904539	-0.16627216	0.08884239	0.5329943	0.27607727	0.68508816	-0.8509493	0.907917	0.255908	0.4414978	0.93986607	0.89493656	1.2122126	0.07416248	1.1154318
208624	-0.148691175	0.140037538	-0.067409517	0.008652688	-0.24393272	0.31134224	0.15249443	-0.11472511	0.296433445	0.232019905	0.19114494	-0.029543879	0.136892324	0.044349192	0.189249041	-0.223876954	0.275608072	0.04486275	0.050354004	0.619657525	-0.264793393	-0.33132075	-0.214270115	-0.178339005
18984	0.24076096	-0.234002433	0.152487753	-0.00675726	0.008369447	-0.160857837	-0.565749787	-0.26909511	-0.555811877	-0.349564077	-0.19218715	0.026615143	-0.473179977	-0.24121459	-0.06731192	-0.571299233	-0.487888013	-0.245376587	-0.048662983	-0.491356057	-0.199899833	-0.185550373	-0.204203925	-0.221582258
109154	0.014315008	-0.061315656	0.18175805	0.047000646	-0.042440176	-0.139317869	0.232048749	-0.127824665	0.146122099	0.053878189	-0.18616021	-0.208518268	0.578396918	0.373999008	0.412626868	0.41041815	0.748664505	0.324155453	-0.032701373	0.654250393	0.32495784	0.102670669	0.276643038	-0.111537456
14038	-0.016148567	-0.039444923	-0.11690855	0.05559349	0.03520775	0.0817008	-0.004921436	0.08142042	0.13022327	0.102704525	0.31446743	0.2011118	0.40642214	0.8573632	0.19997072	1.5439472	0.5243683	0.946764	0.26184607	0.7240019	0.5836654	0.12714005	1.0374837	0.88309145
329165	0.016909958	-0.024997233	0.025244713	0.008087516	0.002160905	-0.027405977	0.02591622	0.36912787	0.003592013	0.067290305	0.104012248	-0.01769221	0.427301047	0.791616319	0.324150678	0.6184809	0.503184901	0.585188372	0.728053208	-0.302558068	0.68796267	0.779873358	0.848500144	0.59850193
14107	-0.075706959	0.122356257	-0.057281971	-0.046649773	0.183736007	-0.126452925	-0.089306833	-0.269223053	-0.129485129	0.115734738	0.15790304	-0.189980824	0.344002092	0.49911166	0.188899991	0.52848243	0.522044503	0.552040577	0.316030981	0.514703273	0.419135103	0.471834333	0.474271762	0.315292043
20491	0.045826116	0.021275043	-0.013449669	-0.067101003	0.023391249	-0.009940624	0.95982314	0.937585357	0.698222477	0.683745243	0.572785529	0.731733637	1.796847833	1.788207533	1.6984938	2.082510617	1.45968628	1.721789667	1.556311767	1.8664961	1.2415692	1.468507433	1.522194233	1.076087167
17869	0.066586733	-0.008660078	-0.061400412	-0.057926655	-0.092077973	0.153478385	0.022264481	0.090867042	-0.101303579	-0.05098391	0.05839014	0.25468326	0.12573671	0.349678753	0.101281885	0.28092433	0.079797267	0.122851135	0.152147052	0.32410787	0.187262295	-0.0505321	0.149876835	0.17058778
12505	0.041329979	-0.000656368	-0.034544885	-0.040673552	0.008089664	0.026454849	0.426666265	0.63175494	0.540509588	0.296887456	0.521347453	0.656923359	1.009131973	1.131191903	0.796799183	1.303237089	0.96379776	1.167005029	0.607929054	0.803660877	0.819769851	0.74022519	0.940052505	0.992628623
57349	0.023254156	-0.117795708	0.180716275	0.094541313	-0.139909029	-0.040807246	2.3407791	-0.31463456	2.07375075	1.8021872	-0.279669765	0.21425843	3.9661476	1.8842697	4.8973838	2.86830665	4.14833955	1.73252725	3.2445972	4.6187221	1.2582092	3.8739779	1.45676185	1.33900785
20296	-0.07006216	0.10201597	0.08958721	-0.031954765	-0.04463148	-0.044954777	1.1883254	0.8292723	0.85381794	0.862236	0.78005123	1.1217651	1.9282479	1.9677806	1.7750916	3.640224	1.8870482	2.1445498	0.8399086	1.293961	1.1232762	1.1207314	1.818933	1.6005054
74277	0.08425045	0.113497733	-0.067718982	-0.197749135	-0.239538665	0.30725718	0.019307614	0.28612185	-0.336655615	-0.318152905	0.317923065	0.31893062	0.53249263	0.7798295	0.22698307	0.89126255	0.47127056	0.899907575	0.69527435	0.68301105	0.542672165	0.43851185	0.27797318	0.390914435
18769	-0.089776159	-0.004992129	-0.10365665	0.094767929	0.046564938	0.057091234	0.041193244	0.04105913	0.110766413	0.256099701	0.255033615	0.049200058	0.402930613	0.521694419	0.448945166	0.776380895	0.472733743	0.669784318	0.457626101	0.781662825	0.418289183	0.609014859	0.719063185	0.445293899
98432	0.17747283	-0.027996779	-0.054261925	-0.14947629	-0.082624676	0.136886665	-0.265648137	-0.071982145	-0.058972838	-0.362445355	-0.248906853	-0.118859533	-0.389384025	-0.44021177	-0.58098675	-0.56593133	-0.42284751	-0.547089815	-0.186716083	-0.63885901	-0.312186725	-0.43945216	-0.362782	-0.60674095
217138	0.3261075	-0.076042175	0.089535714	-0.250065565	0.013472557	-0.10300851	0.011506081	-0.207135205	-0.139494895	-0.103788137	0.13849163	-0.131354093	0.092775347	1.3998649	-0.113750455	0.45849061	0.035270213	1.0591538	0.78471755	0.30863785	1.36187675	0.945640805	1.36427185	2.0918329
58916	0.869589819	-0.385264865	-0.029740334	-0.484325165	0.062519313	-0.032779932	-0.50654507	-0.159541845	-0.6116135	-0.53192211	0.675828475	0.101191523	-0.60035062	-0.17614508	-0.587052345	-0.301150315	-0.63305639	-0.104393485	-0.6299355	-0.437037229	-0.01108217	-0.617394435	-0.093236685	-0.126861573
78895	-0.11670494	0.11449814	-0.17327785	0.002206802	0.09498119	0.07829571	0.34486675	0.14654255	0.20757103	0.11112404	0.116633415	0.5174084	0.7200031	0.80035114	0.73602104	0.7077608	0.890131	0.7048845	0.47808266	0.51218414	0.45395756	0.84747124	0.6664419	0.8910818
18436	-0.005134344	0.033809423	0.10922074	-0.02867532	-0.00101614	-0.108205556	-0.0009923	-0.15706444	-0.061515808	-0.056251762	-0.12719965	-0.025224686	0.63396525	0.448738335	0.78929733	0.4198005	0.34926653	0.35712361	0.36580825	1.34446265	0.252196305	0.71509052	0.180751325	0.058311701
22059	-0.16515255	0.11098194	-0.1670351	0.054171562	-0.10347271	0.27050686	0.47806358	0.27058506	0.29641438	-0.16003609	0.055550575	0.07071781	0.47633076	0.6847143	0.47897053	0.486804	0.7950077	0.60094357	0.55849934	1.4702978	0.31411076	0.36911106	0.44604588	0.5724745
69241	0.009766101	0.037659167	-0.104172709	-0.047424794	-0.099891188	0.20406437	0.511559015	0.230877398	0.260515213	0.267374993	0.189815045	0.223222739	0.809122568	0.869154443	0.869985575	0.76063775	0.720109218	0.645316595	0.572301375	0.89776087	0.501623158	0.409516813	0.635488035	0.763508313
11522	0.075357913	0.081712245	0.113185405	-0.15706873	-0.088744642	-0.024441242	0.112130165	0.131727695	-0.031710148	-0.45277691	-0.146578315	-0.075583457	-0.22163248	-0.359177115	-0.126581669	-0.6996684	-0.621408465	-0.84898233	-0.42601824	-0.176020145	-0.577711105	-0.766165255	-0.948555935	-0.662642955
15903	-0.31446552	0.40011692	-0.20024681	-0.085650444	0.22520638	-0.024959564	0.4133072	0.48293686	-0.0793066	0.3717041	-0.4052105	-0.1221571	-0.095534325	0.15047836	0.5083685	0.42370033	0.356678	-0.20580292	-0.53800297	0.78153706	0.14886665	-0.013728142	0.33145142	-0.04729271
223649	-0.12416649	0.26153183	0.08734417	-0.13736725	-0.004445076	-0.08289814	-0.23640347	0.32534313	-0.1692791	-0.2594719	0.25962353	0.064798355	-0.39128494	-0.069890976	-0.2547264	-0.62281513	0.16373444	-0.24825382	1.2506189	-0.10612297	0.63556576	0.6510277	0.45276833	0.24266148
52637	-0.12099171	0.06246662	-0.15107536	0.05852604	-0.2944336	0.44550705	-0.33164883	-0.16218185	-0.50669956	-0.076413155	-0.3630066	-0.11577797	-1.9246912	-1.9818783	-1.4807291	-2.4032288	-2.2283974	-1.6850891	-1.3581057	-0.70971775	-1.301981	-1.4214334	-2.2281904	-1.6869125
