#NAME	GSM1704234	GSM1704235	GSM1704236	GSM1704237	GSM1704238	GSM1704239	GSM1704240	GSM1704241	GSM1704242
#CLASS	CONTROL	CONTROL	CONTROL	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED
12028	7.056932306	7.316170562	6.96467226	7.382315628	7.37970907	7.397654976	8.184798476	7.61153636	7.878423902
71755	11.59785139	11.69719811	11.51325371	10.69505512	10.75233159	10.69505512	9.270169198	9.199741047	9.760363011
17872	7.135001803	6.691269476	7.415609865	7.011717473	7.340443449	7.182725962	7.847370816	7.084774984	8.607800776
56636	6.363917494	6.501894704	7.130331013	6.715992748	7.123900671	7.011367567	6.469803358	6.643830575	6.7337323
56632	9.106160749	9.229976003	9.139036229	8.676172763	8.47034274	8.562747118	8.35512222	7.932236998	8.420622226
101612	7.052327444	6.958312903	6.593487431	6.97445988	6.97445988	6.88707993	7.071808346	7.167144223	6.98016349
13732	7.883039272	7.737781874	7.950317213	8.18957776	7.780001752	7.703704656	9.013657176	8.365969079	8.909619782
27421	9.72403194	9.925201469	9.779748561	9.615291121	9.460899923	9.45665349	8.257702855	8.569396105	8.912661439
20210	6.970436345	6.772204274	7.337166447	8.429726421	7.149420491	7.328608988	11.41687641	10.4310157	11.89957296
20211	12.26352414	12.29653681	12.20322477	12.0660658	11.98848187	12.14369069	11.06596117	12.15843128	12.57963154
20208	5.149077488	5.47109577	6.759847012	8.973215503	7.681689546	7.622963755	11.14723823	12.45046767	12.04214262
54122	7.196998754	7.106113098	6.402157038	6.627071355	7.042633266	6.803478559	6.500080909	6.769225798	6.380596173
235712	4.245343909	4.20079917	4.410647132	4.656246592	4.625906973	4.589873056	5.131940121	4.825365062	6.668264008
13009	9.175606955	8.710546951	9.045175137	8.96922163	9.021225417	9.040774933	7.063146571	7.201292499	8.597772723
50794	8.001892073	7.79641875	8.95010933	7.915956711	7.777145069	7.893181797	8.04249785	8.082912312	8.292612195
21872	9.040913878	9.209758639	9.269687953	8.825691324	8.851739755	8.835229662	9.025331821	9.28964152	9.241808578
56847	6.645673685	6.451081964	6.588815758	7.060080666	6.532091436	6.779806827	7.447054571	7.06170458	7.630186448
67867	8.90084675	8.559228268	9.532942198	9.237037952	9.385876526	9.283874482	7.623735581	8.337615834	8.465135764
66412	8.773353497	9.07902588	7.6262607	8.546554577	8.611586172	8.080870532	7.956697533	8.093053695	9.344984636
76375	7.702632138	7.71517036	7.582915956	7.495756756	7.378437323	7.210285178	6.968952189	7.362211472	7.365172279
17304	8.05157399	7.89241029	8.289793128	7.691323842	7.549844523	7.409527369	9.634642717	8.635922479	8.246617797
18631	11.00249466	10.73540428	12.29665592	10.29349092	10.4718451	10.63264695	9.330117459	9.953824009	10.07154231
269951	10.86104816	11.0212758	10.86104816	10.86104816	10.6109763	10.9030977	10.86624559	10.86104816	10.76128759
14159	7.35294986	7.300803669	7.421460395	7.694142362	7.487885106	7.312866144	8.67717765	8.142288328	8.363065432
70461	8.452505031	8.208304976	7.906660733	8.206327304	8.319911692	8.126871092	8.268372206	8.295664732	8.031494242
16170	6.040576094	6.136343126	5.950648525	6.173632158	6.173632158	6.242415743	6.29590966	6.263418273	6.271120942
70178	11.1903754	10.98801648	10.82287992	10.90994871	10.82077616	10.8201349	9.843425539	10.34074466	10.6439752
14085	12.8993631	12.80542302	12.79904085	12.75501985	12.80275781	12.72971308	11.8345721	12.32738532	12.49591543
68052	7.692208256	7.817896973	7.680517993	7.769648489	7.949561314	7.786812245	8.212403621	7.846254098	8.005003932
72759	9.61958826	9.570792767	9.801867071	9.48546794	9.533425545	9.531350507	8.078499437	8.977474779	8.60550029
13626	7.632504598	7.618821664	7.340995813	7.843197575	7.681063556	7.712585315	8.118236079	8.070659999	8.376196476
66271	9.896924911	9.84976136	9.852017999	10.13979853	10.14014433	10.2776267	9.371602896	10.2229358	9.738304436
68472	8.466293467	8.715663436	8.186268942	8.586305459	8.587130213	8.520313314	7.658444887	7.858328699	8.182973893
74737	8.472806833	7.945735867	8.117618612	8.379642245	8.155949073	8.378289851	7.809248877	8.122695743	8.480313973
21835	10.10713452	10.52060932	11.43568541	11.87403987	11.52394528	11.37230683	7.417816897	8.610136981	8.422633628
66273	7.418100858	7.499027436	7.134484005	7.134484005	7.253542245	7.385646572	6.281334693	6.108462202	6.661351834
66333	10.23049425	9.865140483	10.27729039	10.21175051	10.40344555	10.04132383	8.130871669	8.35159854	8.737437395
17921	7.184807018	7.176114774	7.220909613	7.376955225	7.317644185	7.317644185	7.526056944	7.336472112	7.343640218
12337	7.186528471	6.784206247	6.985863595	7.061872979	7.019559315	6.84076496	7.241594344	7.108428852	7.019559315
66190	7.423005351	7.58103391	7.489026819	7.434039039	7.40797096	7.40797096	6.858969172	7.298204833	7.185439497
244152	8.038644974	7.24909159	8.472915402	7.620595153	7.526551287	7.62918604	8.094402886	8.980727401	8.83530249
67800	12.58928634	12.69419282	12.78486045	12.57103435	12.47833556	12.41676969	11.62849873	11.54040227	12.29993631
12406	7.027673363	7.103785895	7.261689051	7.486657498	7.486657498	7.354348117	9.279922783	8.306543983	8.55950476
27050	10.59414471	10.28097055	10.49689566	10.80521541	10.6612086	10.78121844	11.69236074	11.36789968	11.16124275
101488	10.21725424	10.11122425	10.0171836	9.985934997	9.812649418	9.765966226	8.699128679	9.410243762	9.070966471
50877	6.853250279	6.496964019	6.724208874	6.76645771	6.528720819	6.798935794	8.590070767	7.95255134	7.08888487
67967	7.871036825	7.606669019	6.954575836	8.125901029	7.847249914	7.837648216	7.947285012	7.882281466	8.169773041
72590	9.242949703	9.533834451	9.573103332	8.598835738	8.867653328	8.821791862	8.634197181	8.609554515	8.743765805
27276	8.622586155	8.728843514	8.515535221	7.750401459	7.87706059	7.921186616	6.615956961	6.864002223	6.804925938
233571	7.541882486	7.811321507	7.477899833	8.321807875	7.603414941	7.857081426	8.974680981	8.223005519	8.413927324
11872	4.474066634	5.205412531	4.596931951	4.378173541	4.474066634	4.250560151	4.333590179	4.474066634	4.646764093
14276	8.601202362	8.755963572	8.587897873	9.376438204	9.095314346	9.152617799	8.935026905	8.464426768	8.994117005
56212	8.957394452	8.745685566	8.821136229	8.948001544	8.734163012	8.774229204	9.276537361	8.828529719	9.469214192
20821	8.386696499	8.095103112	7.337594262	8.394857261	8.279970891	7.870099215	7.771168431	7.355963823	8.364687888
101700	7.328321426	7.068161555	6.552343697	7.07583923	7.15226208	7.019115021	7.29829752	7.077425714	7.07583923
15129	9.868887529	10.0188893	9.879849141	10.41103764	9.784831146	10.32385211	11.6702634	10.8080219	11.27019413
20128	8.711156428	8.737659457	8.354734313	9.624877106	9.632978287	8.984276183	9.012021609	8.35897854	10.08754394
209387	5.538076559	5.529358231	5.60567385	6.326373911	6.262950995	5.801121935	5.237932015	5.129358792	5.892586894
74349	7.86570985	7.699834375	7.492464735	7.487810144	7.532084236	7.629770651	7.741387086	7.865208538	7.718431408
109042	7.625684345	7.461925474	7.211512377	7.446550808	7.50651738	7.35253231	8.678557838	8.077601453	8.024023529
101867	8.719982753	8.724730688	8.687472356	8.673410701	8.73152664	8.555470796	8.585396329	8.673410701	8.631154735
12751	10.451077	10.29921279	10.40107051	10.10441195	9.826410505	9.959333981	9.644418365	9.795461355	9.971159446
74558	7.10658535	6.992112092	6.78932616	8.371922042	8.114685629	7.4249132	7.690813189	7.363536385	7.962285821
76954	8.75329809	8.322014517	8.451463205	8.435650826	8.564594309	8.227588127	8.397874315	8.505423311	8.159720945
233724	8.768219588	9.130767588	8.341976304	8.456039123	8.874001895	8.498604558	6.859858737	8.003501288	7.552638014
114332	8.968556111	8.572052448	9.638892203	8.951696778	9.130960236	8.520313314	10.99593489	10.37379818	10.85286393
13690	11.33217651	11.42606208	10.79192995	11.54723047	11.51483558	11.56992038	11.7184011	11.76121312	11.70882347
50781	6.743223271	6.467050325	6.81939823	6.353061309	6.3378394	6.652130891	7.902134216	7.237216131	7.353019831
66922	8.982860072	8.880736913	8.551776821	9.004140046	9.029284999	8.950158109	8.995151297	9.067583047	9.237819824
244209	7.82905353	7.680111544	6.978334308	7.730983928	8.0669303	7.865716845	5.326606402	7.680111544	6.181251736
209760	6.103993045	6.258151074	8.582250227	6.366295151	6.623196517	6.474395998	7.078457726	8.021070902	7.442066464
56209	8.914570472	8.789090221	10.19805707	9.016463084	9.108255193	9.173000305	9.38864981	9.476085353	9.676007833
64297	5.706084188	5.435417919	5.586672004	5.555311427	5.777157264	5.687647733	7.537040218	6.222505462	6.881426924
67133	5.942128266	4.729506637	5.009287186	4.621016028	4.672411952	4.742981466	4.742981466	4.778354106	4.707132011
71151	7.872458723	7.847464098	7.433161737	7.053661799	7.308390077	7.248397286	5.947344077	7.248397286	6.415930697
12971	8.361551469	8.271852173	8.350963961	8.163417626	8.035234651	7.94493465	7.725565211	7.560103669	7.347818119
12585	6.328685938	6.687391803	6.521534486	6.571549567	6.692050296	6.649581301	7.320014891	7.254003737	7.413715103
80719	8.06760924	8.727429451	8.243893067	9.276266721	8.692124321	8.66335784	9.714890186	8.759588589	10.09455856
70316	8.951282126	8.923429324	9.144125316	9.21176264	9.312849601	9.332168106	8.638460514	9.052211027	8.764539812
67711	7.843781831	7.686045771	7.513109484	8.094236377	8.002357069	8.069499567	8.308479829	8.002357069	8.002357069
74204	10.35920746	10.0857045	9.910435142	10.02988442	9.95915097	9.853968233	9.96434499	10.02988442	10.06721779
16797	6.105569589	5.946290038	5.883070038	6.289780186	6.079665903	6.1614845	6.3669785	6.052561995	6.513519984
11937	6.26787429	6.26787429	6.495243829	6.188692887	6.273527256	6.343490221	6.150464752	6.304265348	6.079091207
12752	9.219435852	8.796948644	8.958015996	8.563195241	8.248813149	8.334670799	8.486752266	8.169108275	8.64104531
56312	6.890166944	6.713712233	6.705261126	6.97915995	6.890024098	6.93008392	8.278938892	7.226066506	7.972906756
20887	11.22797734	11.12099056	11.44598252	11.23689145	11.22797734	10.83828917	11.03049293	11.4108564	11.22797734
12721	6.816003185	6.655096174	6.752954919	7.625366865	7.004860646	7.002981931	9.272573526	7.834991695	8.439895544
56420	9.384790674	9.371062796	8.979245216	9.596694938	9.336460543	9.378547862	9.466843695	9.312663765	9.234298636
11674	10.17666444	10.18822473	10.3244171	10.54173258	10.02461037	10.07136664	12.31258642	10.94368481	11.91601185
78388	8.407033691	8.304693409	8.328225738	8.877673237	8.619411944	8.66229196	9.933485217	9.957094702	9.809872701
110033	5.244911701	5.230316375	5.178491255	5.750257138	5.722394466	5.76608605	6.009365323	6.78071018	5.925189282
69036	7.665750545	4.693066889	4.87429442	4.587131862	4.633503524	4.774123678	4.772926899	4.772926899	4.737087393
20768	11.55356586	11.67396515	11.46807142	11.99305428	11.91887493	11.88980441	11.15853089	10.81204153	11.79108373
27973	11.93543087	11.8010594	11.65916936	11.71696607	11.7443422	11.84397094	11.06866963	11.02424803	11.35626143
76560	7.494043194	8.044560468	7.238642901	6.812931198	6.647986565	6.451512716	6.166442896	6.668833299	6.285642718
12862	6.815614985	6.684730216	6.841460234	6.744886007	6.813862605	6.900972748	6.813862605	6.941977994	6.725768819
67865	8.220522553	8.221627258	8.176713012	8.681701133	8.469686928	8.585867512	9.29188029	8.945000432	9.21417762
16433	5.062717472	5.021762754	5.134345997	4.848435392	5.021762754	4.914286737	5.33925704	5.194454973	5.092163147
77590	9.043650257	8.664099022	9.347916827	8.809519169	8.769805197	8.670813211	10.33086934	9.445435894	10.13251536
18242	11.90355818	12.25860411	12.19954728	11.79300335	11.20722338	11.6576924	11.5883064	12.45602016	12.1496512
22276	7.684047613	8.263155467	7.492851651	7.699587539	7.619872393	7.618218637	6.886527781	7.545783367	7.554540313
11489	5.94354904	6.028820003	5.910962624	5.961584252	6.015559589	5.862451026	7.801343293	6.977889407	7.218108599
69546	8.396433859	7.924594648	8.581646052	7.645473938	7.811311499	7.731805952	7.550300578	7.106358745	7.767118066
12176	10.69180122	10.41323312	11.55721536	10.28516099	10.19199366	10.32630893	12.00287737	9.133034132	11.6905183
11501	5.896182351	5.808264625	6.195375752	7.439218511	5.977038327	5.917217491	9.812889982	8.317596845	9.727585956
93747	10.78273593	10.84701685	10.72085606	10.78086312	10.80043083	10.84277078	9.563904128	10.00589902	10.11725287
407812	5.445572082	5.96426602	5.384729772	5.357774346	5.445572082	5.428647963	5.503339125	5.472112641	5.578672532
54399	8.087914075	7.808412713	8.081137873	7.884617576	7.861787616	7.623312891	7.602063512	7.861787616	7.861787616
64384	9.841531744	9.424509282	9.679626176	9.533919357	9.387679484	9.487293053	8.525346503	8.195828667	8.985361796
12869	5.625881941	5.631934202	5.853749983	5.668659505	5.546943499	5.787957833	5.79494263	5.637936137	5.682568745
213002	5.588330404	5.596370422	5.882729556	6.466781463	6.328661843	6.316666311	9.254480748	7.683813767	8.162978958
24058	8.947538408	9.007844344	8.522404219	8.953820497	8.777182415	8.80250228	8.509690592	8.667323252	8.406774345
72000	6.113141577	6.015611112	6.012866951	5.860981182	6.073822115	6.083568521	5.992762512	6.015611112	5.985406248
54123	9.351423048	9.234400172	9.067367971	11.20176772	11.01184128	10.46279164	9.045880342	8.242908712	9.893981005
72040	9.705568757	9.402897286	9.426440195	9.370501604	9.600521017	9.382030327	8.763021363	10.21611595	8.999190588
213350	9.870135369	9.719904716	10.07905877	9.339799322	9.334477176	9.226444459	8.803953556	9.120882441	8.58680427
68267	10.33158142	9.971842892	11.15439233	10.0384834	10.05863329	10.05863329	8.880670606	10.28849227	9.484620527
18218	6.357702293	6.188602365	7.992568987	6.394132684	6.454227974	6.768416228	7.142307759	7.258111507	7.113037452
13033	11.31565159	11.10280823	11.1663016	11.4686534	11.46879944	11.37339716	12.24629692	11.76604804	12.13235132
677289	5.218774567	5.218774567	5.218774567	5.218774567	5.218774567	5.176273162	5.303339398	5.297493539	5.157089929
14955	5.957360783	5.882802246	6.166570417	5.978642142	6.071738716	6.234937877	7.745506753	6.710864812	6.948042331
16002	6.543909322	6.259298552	6.428224457	6.199985846	6.425512405	6.543909322	7.473561228	6.985287645	6.589054315
12577	6.566427964	6.337451239	6.577093169	6.3894951	6.242651193	6.579601866	7.246208153	6.659817655	6.577093169
244237	5.010345041	5.235036034	5.37209602	5.208325066	5.193719589	4.980265159	5.960338613	5.330859026	6.241609281
12443	10.22678446	10.95573599	10.39602243	10.86781193	10.70167813	10.81157745	8.883192017	11.46662894	8.858112
233979	7.045849562	7.073912465	7.086220308	7.421552397	7.24086284	7.37862907	8.142099964	7.628726342	7.99188048
50918	10.04053513	9.750436035	10.57755325	9.691268643	9.395572393	9.119715486	10.814817	10.56015143	10.41402039
20300	6.902967854	6.73792052	6.758086522	6.469613743	6.408332138	6.325783559	6.348555689	6.356996937	6.128375579
24099	5.362610152	5.390546926	5.499555483	5.629624861	5.614731393	5.563596785	6.316089298	5.753271123	6.347204431
12827	7.194184298	7.310386388	7.532089394	7.423694792	7.482374156	7.358380782	9.088439501	8.23953844	8.157835288
69225	9.677758221	9.593666861	9.525381981	9.343120868	9.343120868	9.412581719	8.608493728	8.875069118	8.891641619
17207	6.216751096	6.139832969	6.144059705	6.306405967	6.363241953	6.317643477	6.43274131	6.333006829	6.39291458
14068	10.74101699	10.67930291	10.65993083	10.45127002	10.34574848	10.29296782	8.93909744	9.226370639	9.741970776
66901	11.05733191	11.05823231	10.92244052	10.61964645	10.56704596	10.61480481	9.152402236	9.874705639	9.746982773
244332	3.987593218	3.884310812	4.25512695	3.826205568	3.836038152	3.865127526	3.879687593	3.827430184	3.786654282
56519	3.873079318	4.058292585	4.248149986	3.980173659	4.069093621	4.053130394	3.85185693	4.247534172	4.033381087
13214	5.623890922	5.357774346	6.413817765	5.64637795	5.647489283	5.443922807	6.370146202	5.671455546	8.451244506
207958	9.163555455	9.21292862	9.350045276	9.000068496	9.101239477	9.087207621	7.925661244	8.628656252	8.420254226
18791	5.975736248	5.446771053	5.759995273	5.679317139	5.65488814	5.629621708	7.786187357	6.651651516	6.802511446
14182	7.194336538	7.165651111	7.373018788	7.080716934	7.044486913	6.918774324	9.129229746	7.831870538	8.885361573
71910	9.939995487	10.33250335	9.500302856	9.938795606	10.13730856	10.04137359	9.066787241	10.13380619	9.531826216
77733	8.622692016	8.878182948	8.404364725	8.570303796	8.357796257	8.359499743	7.261599929	7.799923271	7.575571167
13685	9.637037412	9.200885011	9.578361914	9.51317716	9.448887534	9.704962523	10.00075399	9.547165936	10.24705254
67887	9.222861066	9.219076941	9.340480833	9.439273327	9.282014396	9.459440793	9.360674187	9.226493591	9.340480833
244418	6.52333636	6.017672995	6.396011064	6.403625963	6.50403402	6.386045727	7.128079139	6.665353712	6.902068074
11988	11.02628402	10.42579522	11.94091669	11.02392879	10.69588424	10.6739012	10.80398367	10.95294139	11.56254616
68797	5.397564234	5.585791367	6.327893492	5.539894128	5.233998556	5.648328153	6.071979316	5.879119889	5.965133914
14107	8.146310767	8.166888627	8.146310767	8.154924537	7.791840454	7.7637857	8.146310767	9.051636097	8.010885587
53318	5.95745766	5.810115009	6.140514478	5.779725956	5.921143225	5.967272923	6.541001619	6.322252271	5.977750205
66756	7.514600066	7.566329205	7.295563346	7.578183724	7.627499378	7.475553755	6.670705289	7.233614297	7.512644495
14081	12.79568378	12.63820493	12.88938284	12.51794984	12.69396549	12.7117248	10.71317398	10.73000909	11.21080323
16363	10.11047779	10.15736661	10.1016621	10.12421153	10.12965755	9.947330833	10.29858909	10.12036787	10.77291604
192174	9.124389383	9.209475532	9.130286986	9.246654714	9.124389383	9.09139059	8.658555528	9.357723079	9.082333718
320685	6.657790833	6.892867222	6.835486961	6.897219354	6.947538024	6.785925237	7.706204287	7.47655975	7.132522241
22341	6.657607184	6.673154536	6.4805036	6.598586903	6.767663753	6.767663753	7.378946242	7.321018079	6.898918265
50753	10.75667161	10.44097042	10.74043683	10.38419118	10.41252185	10.54848479	9.271544546	9.78690343	10.18537302
15111	7.502772951	7.223087211	7.465981439	7.073373103	7.242005908	7.33620618	8.189558841	7.71099084	7.518203953
23923	10.03679423	9.98588963	9.887355919	9.653691097	9.584151843	9.700476885	7.194319007	8.382091761	8.927242113
72925	6.272169102	6.39507168	6.391830082	6.55360919	6.452827578	6.500381078	7.023267485	6.599102315	6.979443597
17960	4.593881927	4.974465815	4.535575976	4.734653219	4.523150075	4.535575976	4.330476677	4.535575976	4.384788047
17961	6.336667911	6.754973675	6.262005754	6.143389291	6.154223471	6.143389291	5.832665202	6.075896481	6.103906645
16956	8.129546592	8.021532782	7.681277611	9.211839697	8.558486492	8.351164713	10.3421787	9.865653308	9.767177441
11966	9.860097557	9.872864853	9.513739419	9.88234317	9.765974653	9.70324915	10.45851585	9.941078838	10.44999697
78816	6.801753512	6.611419648	6.400763612	6.801753512	6.565590752	6.68583562	7.556679527	7.0057576	7.289541795
107770	12.2503337	12.03069721	11.97604542	11.60484491	11.75363376	11.53121889	10.01795713	11.60936307	10.56554666
330790	7.402377921	7.527453817	7.145046497	7.20616152	7.069137353	6.985407986	6.600709517	7.227008135	6.499882656
71780	7.710113081	7.459795375	7.779340414	7.83841077	7.519322863	7.790668454	8.597076288	9.414756467	8.544460534
211228	5.946136336	5.917091761	6.005580444	6.954786541	6.435250017	6.448733897	6.788460255	6.23263969	6.489894952
50783	9.334018205	9.141593899	9.087068081	9.254648227	9.313765129	9.254648227	9.19481042	9.5007349	9.081543892
16478	9.138615951	8.95078646	9.588950329	9.080000307	9.030571729	8.987595777	9.806574439	9.277681151	9.55649238
110385	8.146341204	7.890228072	8.064441194	8.005182527	7.891893947	7.928687324	7.670865488	7.419375427	7.505687658
270058	7.211564508	7.287267116	7.220752113	7.16873064	7.187576818	7.231180595	7.759841206	7.449972386	7.271489685
17925	8.034737953	8.277474214	7.84560657	8.447072462	8.194947632	8.178491035	9.168833566	8.742055397	9.074832139
68251	11.15801696	10.90482257	10.84976784	11.01915621	10.89433261	10.89528496	10.10670355	10.69780698	10.07864865
234407	9.232612705	9.205455629	9.224430849	9.573145551	9.278983278	9.408656942	9.965076322	9.85208854	9.669597962
16453	7.675212543	7.677161695	7.735134299	7.947646236	7.812807545	7.797843154	8.725193792	8.300614525	8.483762059
16598	7.536976034	7.260672255	7.713789345	7.484593952	7.446249659	7.521098809	8.129972423	7.780193069	7.893685726
74166	5.731302143	5.718818398	5.721480101	5.571080426	5.726607843	5.726402578	5.775187027	5.721480101	5.720942572
14065	5.751089435	5.623720126	5.787771545	5.326357676	5.576102569	5.722692021	6.140061559	5.963335363	5.973478317
21968	9.314955728	9.079030474	8.710577291	9.203592532	9.02522916	9.079030474	9.079030474	8.86406774	9.196893025
15368	8.120098462	8.714837158	8.081871693	9.886563893	9.552594837	9.348721384	11.42265257	10.57512833	11.36776455
17218	7.70607357	7.929537503	7.094920333	8.002023154	8.127287689	7.931755584	7.929537503	8.185270392	7.566392521
14934	4.426574175	4.461087336	4.651067417	4.487080032	4.329027943	4.487080032	4.678103901	4.409108483	4.517573191
66916	8.97177024	9.010199131	9.005203713	9.038191491	9.079715492	9.103525323	8.929712528	8.901894621	8.800580983
81489	8.091642135	8.211832558	7.8555335	8.630078737	8.670704626	8.861285528	7.553727267	7.978345036	8.051767389
66929	6.826626624	6.958984668	6.379824324	7.674505828	7.526174109	7.6101649	7.343820544	7.814628628	7.070430288
17095	6.539865457	6.882822918	6.974678726	6.980128311	6.939371491	6.910468954	7.784374072	7.285143712	7.491143491
16596	5.866586164	5.757218798	5.866586164	5.866586164	5.899684078	5.912526907	5.866586164	5.83122876	5.740250649
13423	8.79422028	8.62551519	8.661008531	8.79422028	8.678573248	8.839035405	9.088152635	8.776087766	8.936593195
17159	10.58687909	10.59075779	10.62727148	10.70049382	10.32853249	10.41070489	10.71832693	10.38640064	10.65324364
56452	6.769954916	6.814984899	6.160853634	7.083264863	6.907369597	6.914245027	7.118369617	7.103969275	7.183431791
108682	10.53610282	10.65335207	11.18936726	10.55830442	10.19877171	10.18293782	10.48923184	10.55830442	11.21874844
66887	11.3743678	11.43041096	11.27413918	11.55492028	11.61750249	11.78830585	10.20628307	10.81360966	10.69633866
74256	8.180463143	8.003225326	8.003225326	8.139872292	8.003225326	7.883422209	7.852345778	7.885730583	8.05132745
17390	8.169401311	7.769387288	8.040008365	7.502777305	7.761654239	7.437372066	10.17383969	8.987387973	9.372677384
270084	6.668606249	6.905676569	6.852922338	7.168929113	6.577695091	6.498700204	7.330299462	6.905676569	7.71456215
17750	12.94816418	8.956262628	12.43310871	11.34441232	11.09713512	11.0511023	13.46174709	13.39959799	13.49940764
17748	11.80098792	9.358902622	11.01739231	10.95043848	10.66387298	10.60529417	13.22279021	13.28480025	13.31984896
64209	12.07170631	11.44190618	12.62403156	12.11766515	12.75267603	12.31199715	11.29723562	12.02083317	12.21531496
234577	8.568782776	8.598879902	8.6518845	8.280527229	8.242733556	8.102353692	8.55101429	8.290742087	8.411258607
67610	8.312387037	8.373077304	7.635324915	8.186536147	8.212456109	7.999698127	8.036691896	8.157245089	8.277861783
107566	6.605481995	6.780045489	6.663155228	6.569295818	6.708837481	6.256884256	7.697795758	7.210831582	7.430048415
20312	6.650081745	6.39297377	6.300024176	6.432755512	6.479926571	6.551462071	7.388246377	6.745723791	6.862803235
20295	5.79702437	5.762849124	5.852971808	6.118967802	5.773883791	5.852971808	5.842629938	5.852971808	6.009170541
67914	10.23511363	10.22955995	10.22955995	10.33202819	10.31082611	10.44961178	9.500864704	9.972716531	9.777487515
382045	5.709388759	5.659891282	5.953272217	6.037128512	5.930608902	5.953272217	6.057052491	5.92331392	6.576214391
54672	7.790475552	7.790475552	8.087714848	7.667716033	7.461756351	7.676955778	8.496091216	7.730247255	7.790475552
17388	8.354933886	8.564297137	8.353751185	8.597640202	8.322849775	8.398167216	8.202961663	7.658214651	7.496243168
12562	9.423437909	9.616659167	9.475000974	10.03857488	9.858397575	9.844353395	10.70434958	9.68792541	10.88092567
75458	5.611986719	5.588811886	4.974782823	5.671778214	5.60009971	5.588032711	5.869494271	5.731590111	5.844461704
382051	7.986502161	7.959570575	9.008975087	8.099876252	8.276352261	8.251718089	5.920459608	6.870677058	6.764188757
102022	9.991983982	9.731093599	9.70398588	9.756986604	9.624943255	9.636804973	7.132181954	7.999993768	7.967233185
234673	10.57804975	10.42998959	10.43909501	10.30188497	10.58463464	10.39783268	8.464399347	9.867373212	9.407138704
72361	9.775884272	9.917283813	9.673700953	9.381627458	9.462367698	9.381627458	8.116032011	8.894729741	8.062696321
13909	11.72732571	11.80201433	11.52745903	11.52976797	11.58811168	11.73083166	6.680974023	8.083200878	9.143701862
12400	8.335866082	8.242936145	8.204519756	8.389437866	8.389437866	8.313047194	9.052548445	8.76840453	8.691936395
26386	7.48148929	7.620573804	7.287813558	7.297130314	7.28330202	7.438038608	7.189530184	6.965745404	7.098926675
104394	8.763106872	8.810983852	8.35035961	8.903132675	8.79202527	8.613713913	9.04664891	9.092245029	8.802881554
192654	8.183944941	8.259841037	8.032501808	8.628023228	8.25053611	8.293960994	8.718910517	8.226298952	8.362211956
330836	5.874446356	5.685951576	5.93598689	5.913452242	5.585324868	5.843968429	6.948598059	6.540732226	6.711258845
12550	8.797723303	8.60156727	8.242222611	8.824752678	8.753235499	8.835261562	8.655298023	8.902689411	8.862622826
20650	7.868710271	7.809126818	7.757197943	8.058051811	8.028988993	7.965802852	8.858377158	8.844467064	8.981849683
66427	11.72330781	11.72708843	11.3452512	11.38592584	11.28282372	11.2833267	8.923577954	10.09690862	9.40607738
234723	8.05519917	8.255280736	7.203569688	7.774891063	7.979824965	7.899467436	6.769088326	7.034439291	7.220037785
234724	13.27343132	13.17133323	13.70446409	13.23904461	12.76937707	13.02184823	12.38906072	13.23412595	13.3274309
234725	7.605315276	7.737379161	8.618726237	7.370736292	7.259922735	7.166304813	6.841442668	7.370736292	7.387136638
102339	9.487207445	9.585274513	9.4693515	9.392101962	9.349990194	9.404728462	8.417474076	8.802484936	8.937364239
67528	10.97287974	11.64925089	11.25051822	11.39103771	11.06915691	11.49468685	9.170346056	9.10563741	9.287179262
72155	6.637313019	6.630421967	6.020340989	6.785717749	6.748748884	6.694157159	6.553798104	7.054014175	6.55842257
63857	8.185310538	8.185310538	7.861466459	8.067719629	8.185310538	7.981338961	8.122387539	9.02286732	9.270075359
234779	6.938293331	6.90410472	6.749847266	7.420149413	7.12216595	7.161976018	7.896534553	7.508198641	7.680028022
15486	11.97957761	12.22775469	11.5493863	11.90779104	12.02122377	12.08074583	10.18066519	11.22946955	10.83885307
56690	8.901906526	8.688687048	9.03385263	8.492149774	8.328037533	8.394851755	7.362733123	7.545614311	7.729152383
71839	10.20287892	10.59292171	8.543186753	10.59382477	10.83846862	10.74742977	9.591605058	10.66657998	9.91376739
22224	10.04271923	10.19533272	10.35720321	9.888649646	9.981882317	10.17893778	8.687078737	10.01710158	9.336429758
78892	6.44021753	6.344884435	6.565326281	6.597557358	6.505948793	6.533299499	8.043166196	7.330545138	7.408982394
15900	8.069697129	7.986825895	8.234835527	8.713405676	8.540980314	8.184223615	9.482587917	8.721269018	9.489562556
67443	10.88241444	10.53543574	11.17620036	10.86623671	10.96235955	10.95617853	11.07624832	10.8839979	11.56508109
67177	7.078655692	6.802027332	6.49700881	7.189891949	7.078655692	7.0801126	7.105196252	7.13295016	7.078655692
257633	8.543812773	8.49507722	8.409117798	8.158271236	8.152207867	8.152207867	7.803140541	7.949490039	7.777713323
13479	7.074883712	6.222098489	7.843231284	6.366995854	6.922822068	6.061368957	9.898261528	8.427250415	8.087758189
22152	4.759649286	4.523301633	4.509883504	4.753334284	4.681458803	4.934621675	5.116970511	5.09756028	4.543095321
69581	10.28411217	10.35414764	10.63022166	10.0301181	9.916301689	9.977251229	10.13853865	10.58606327	9.958527213
